"","Early.Adopter","Fearful","Careful","Stubborn","Influencer","Uninterested","Homo.Economicus","Cluster8"
"pattern_3688",16,10,8,10,26,16,12,14
"pattern_557",16,8,6,8,22,16,10,10
"pattern_584",8,12,18,14,10,8,10,10
"pattern_1969",14,6,4,4,22,16,10,10
"pattern_61",16,10,4,8,26,18,12,12
"pattern_312",12,8,12,10,14,10,8,6
"pattern_602",8,10,16,14,10,6,8,6
"pattern_2029",12,2,6,6,18,12,6,8
"pattern_2094",12,10,16,12,10,8,6,10
"pattern_1293",16,8,2,6,24,18,10,12
"pattern_564",11,11,17,13,9,9,7,13
"pattern_2366",10,12,18,14,10,8,8,10
"pattern_2155",18,12,8,12,24,20,14,16
"pattern_789",16,14,8,12,26,20,16,14
"pattern_527",16,8,4,8,22,16,12,10
"pattern_891",7,9,15,11,11,7,7,7
"pattern_2140",14,4,6,6,18,12,8,8
"pattern_1150",7,13,17,13,11,9,11,9
"pattern_578",4,14,18,14,10,8,10,8
"pattern_1677",16,14,8,10,26,20,16,18
"pattern_9",13,7,9,9,15,11,7,9
"pattern_1092",12,10,14,12,14,6,8,10
"pattern_373",16,10,6,10,22,18,12,14
"pattern_626",8,12,16,12,12,10,10,8
"pattern_1179",11,7,13,9,13,7,5,9
"pattern_289",8,12,18,14,8,6,12,10
"pattern_1502",16,14,8,10,24,20,16,16
"pattern_1188",16,12,10,10,24,14,14,14
"pattern_2590",11,11,17,13,9,9,9,13
"pattern_1217",5,13,19,15,7,7,9,9
"pattern_1244",16,10,6,8,22,18,10,10
"pattern_1197",14,8,10,8,16,10,6,12
"pattern_2689",14,8,12,10,14,12,6,12
"pattern_764",14,14,8,10,26,18,16,16
"pattern_2205",18,8,6,8,22,14,8,14
"pattern_2160",16,8,6,6,20,14,10,14
"pattern_2446",11,7,13,9,11,9,7,9
"pattern_1306",11,7,7,7,17,13,11,11
"pattern_100",16,12,6,10,24,16,16,12
"pattern_427",14,12,12,12,16,12,12,14
"pattern_1802",14,8,12,10,16,10,6,12
"pattern_2407",13,5,5,5,19,13,9,11
"pattern_699",7,13,19,15,9,7,9,9
"pattern_23",16,12,6,8,22,18,12,12
"pattern_963",8,14,20,16,6,6,12,10
"pattern_20",16,10,6,10,26,18,12,14
"pattern_2523",20,10,8,10,22,14,10,14
"pattern_1111",15,9,11,9,17,9,9,13
"pattern_473",17,7,3,7,23,17,9,13
"pattern_402",5,15,19,15,9,9,11,9
"pattern_490",14,6,10,8,18,10,8,12
"pattern_472",7,13,19,15,7,7,9,9
"pattern_170",10,10,16,12,8,8,6,10
"pattern_2614",18,10,6,8,22,14,14,14
"pattern_355",13,7,5,5,19,15,9,7
"pattern_242",10,6,10,8,14,10,8,4
"pattern_2100",11,13,15,11,13,13,13,11
"pattern_4974",6,14,20,16,8,10,10,12
"pattern_1952",12,10,14,12,12,8,8,8
"pattern_1541",12,8,14,12,10,6,6,8
"pattern_975",6,12,16,12,12,8,10,8
"pattern_846",15,5,5,5,21,15,7,11
"pattern_2912",10,14,20,16,10,8,12,12
"pattern_2546",14,8,8,8,20,12,10,12
"pattern_1057",13,7,9,7,15,9,9,11
"pattern_4276",10,10,14,10,14,10,10,10
"pattern_1174",16,10,4,6,22,16,12,12
"pattern_108",12,12,18,14,8,8,6,12
"pattern_915",13,3,5,3,19,13,7,9
"pattern_3396",14,8,14,12,14,10,4,8
"pattern_531",6,14,18,14,8,8,12,8
"pattern_319",14,10,6,8,22,18,12,12
"pattern_2264",13,13,19,15,11,11,13,13
"pattern_931",5,13,17,13,9,7,9,7
"pattern_3090",14,6,6,6,20,16,10,8
"pattern_2576",14,10,6,8,24,18,12,14
"pattern_2101",15,9,9,9,15,11,11,13
"pattern_1504",14,8,10,8,18,12,10,8
"pattern_1845",7,13,19,15,9,9,9,11
"pattern_3486",12,8,12,10,12,10,8,10
"pattern_1649",14,14,8,10,24,18,14,12
"pattern_2948",17,11,9,9,17,13,11,15
"pattern_585",14,6,6,4,18,14,10,8
"pattern_640",14,6,12,10,14,8,4,10
"pattern_243",14,6,6,6,20,14,8,12
"pattern_970",8,10,16,12,8,6,6,8
"pattern_36",12,6,12,8,14,10,4,10
"pattern_509",14,10,14,12,14,12,8,12
"pattern_780",13,9,15,11,11,9,5,11
"pattern_1844",13,7,13,9,13,7,5,11
"pattern_3239",10,8,12,10,14,10,8,8
"pattern_3664",11,9,11,9,13,11,9,11
"pattern_1814",16,8,4,8,24,18,10,14
"pattern_3494",14,8,6,6,22,16,12,8
"pattern_4062",14,14,8,10,22,20,14,14
"pattern_526",10,10,16,12,8,6,8,10
"pattern_1365",9,13,19,15,7,11,9,13
"pattern_916",10,8,14,12,10,6,6,6
"pattern_2327",15,7,5,7,21,15,11,9
"pattern_2602",14,12,6,10,26,20,14,14
"pattern_4511",10,10,14,12,14,10,8,6
"pattern_919",18,12,10,10,18,12,12,16
"pattern_2037",10,8,12,10,12,8,8,6
"pattern_5043",16,8,2,6,24,18,12,12
"pattern_953",6,10,14,10,12,8,8,6
"pattern_5606",4,12,18,14,8,6,8,8
"pattern_314",16,10,6,8,24,14,12,10
"pattern_883",7,9,13,11,13,9,7,5
"pattern_3272",10,8,12,10,14,10,8,4
"pattern_1714",12,6,8,6,18,12,10,6
"pattern_2886",4,12,16,12,10,6,10,6
"pattern_4219",9,11,17,13,11,7,7,9
"pattern_6779",16,14,10,12,22,18,14,16
"pattern_1708",12,12,18,14,12,12,14,14
"pattern_2185",12,6,8,6,18,12,8,10
"pattern_1871",6,12,18,14,8,6,10,8
"pattern_2174",14,10,6,8,24,16,14,10
"pattern_959",14,16,10,12,24,18,16,14
"pattern_1083",10,8,14,12,12,10,2,10
"pattern_3517",18,12,8,10,26,16,14,12
"pattern_869",15,7,9,7,17,11,7,13
"pattern_3450",8,14,20,16,8,6,10,10
"pattern_1734",16,10,6,10,22,18,14,14
"pattern_2105",16,12,6,8,22,16,14,14
"pattern_3186",12,4,6,4,18,14,8,8
"pattern_2772",11,7,13,9,13,9,5,9
"pattern_972",14,12,6,10,24,18,16,12
"pattern_1996",18,12,8,12,22,18,12,16
"pattern_1643",10,8,14,10,10,6,6,10
"pattern_2839",5,11,15,13,11,7,9,5
"pattern_906",12,8,12,10,14,10,8,6
"pattern_3406",12,12,18,14,12,10,12,14
"pattern_514",14,8,8,6,20,12,10,12
"pattern_1076",12,10,16,12,12,8,8,14
"pattern_3200",16,10,12,10,16,10,10,14
"pattern_1382",11,11,17,13,11,7,7,11
"pattern_1512",6,14,18,14,10,8,12,8
"pattern_769",12,8,12,8,12,10,8,10
"pattern_978",7,9,15,11,9,7,5,9
"pattern_2465",16,10,8,10,22,16,14,14
"pattern_1035",11,11,15,13,13,11,11,11
"pattern_2231",9,11,17,13,11,9,9,9
"pattern_2089",16,14,8,12,24,18,14,14
"pattern_1915",14,12,6,8,24,20,12,14
"pattern_1091",8,14,18,14,10,10,12,8
"pattern_4449",12,10,10,12,16,12,10,10
"pattern_450",16,14,8,10,26,18,16,14
"pattern_1043",13,9,13,11,13,11,9,11
"pattern_1237",16,10,8,8,20,12,12,14
"pattern_3177",17,7,7,7,19,13,7,13
"pattern_2272",10,6,12,10,14,10,8,6
"pattern_3673",7,13,19,15,7,5,11,9
"pattern_1497",10,2,6,4,18,12,6,6
"pattern_677",6,10,14,12,12,8,8,6
"pattern_1763",20,12,8,12,24,14,12,14
"pattern_3081",16,12,8,10,24,16,12,12
"pattern_2643",16,6,2,6,22,16,10,12
"pattern_2872",14,12,6,10,24,22,12,14
"pattern_1543",17,11,11,9,17,11,11,15
"pattern_405",16,8,4,6,24,16,10,12
"pattern_2729",16,12,8,10,24,18,12,16
"pattern_3901",18,12,6,10,22,18,12,14
"pattern_3468",11,15,21,17,9,11,13,15
"pattern_1322",12,4,8,6,16,10,6,8
"pattern_3998",14,4,6,4,20,14,8,10
"pattern_2894",12,6,12,8,16,8,4,10
"pattern_579",11,9,15,11,11,7,7,9
"pattern_74",13,7,5,5,19,13,11,11
"pattern_2510",16,10,4,8,22,18,12,10
"pattern_822",11,9,15,11,9,7,7,9
"pattern_2165",7,9,15,11,9,7,7,9
"pattern_1704",17,9,9,7,17,13,9,15
"pattern_2221",14,12,14,12,12,14,12,14
"pattern_2720",12,10,8,8,18,12,12,12
"pattern_742",9,11,17,13,11,9,9,11
"pattern_3205",12,8,12,10,14,10,6,6
"pattern_5375",7,11,15,13,11,7,7,5
"pattern_1815",14,6,8,4,18,12,10,10
"pattern_1125",12,8,8,8,18,12,10,12
"pattern_605",14,8,8,6,18,14,12,8
"pattern_648",10,6,8,6,16,12,8,4
"pattern_3089",12,6,6,6,18,12,10,10
"pattern_338",16,10,6,6,24,16,12,14
"pattern_1000",16,12,8,10,24,20,14,14
"pattern_1506",14,12,6,8,22,18,14,14
"pattern_2730",11,9,9,9,17,11,9,9
"pattern_1573",16,12,8,12,24,20,12,16
"pattern_374",11,9,15,11,11,11,9,11
"pattern_2425",10,4,8,4,16,10,6,8
"pattern_2482",15,5,5,7,19,13,9,9
"pattern_607",16,8,6,8,24,16,10,14
"pattern_1622",14,6,10,8,16,10,6,12
"pattern_1715",12,10,16,12,10,6,8,12
"pattern_2195",10,10,16,14,12,6,8,6
"pattern_934",15,9,5,7,21,17,11,9
"pattern_986",13,9,9,7,15,11,9,11
"pattern_2752",13,5,5,5,19,13,9,7
"pattern_4",5,13,19,15,7,7,9,9
"pattern_1443",11,9,15,11,11,5,7,11
"pattern_3455",8,4,10,8,14,10,4,6
"pattern_2940",11,7,11,7,13,9,7,9
"pattern_2511",13,9,15,11,13,11,5,11
"pattern_2618",16,10,8,8,22,16,12,14
"pattern_599",14,10,12,10,16,8,10,12
"pattern_2728",16,8,10,8,16,12,8,14
"pattern_42",10,8,14,10,10,8,6,8
"pattern_716",19,11,9,9,19,13,11,17
"pattern_1118",11,11,17,13,11,9,11,11
"pattern_1798",16,14,10,12,24,16,14,14
"pattern_1455",10,6,12,10,12,8,4,6
"pattern_1079",11,13,19,15,9,9,11,11
"pattern_317",10,6,12,10,12,8,4,8
"pattern_414",10,10,14,12,12,10,6,6
"pattern_939",8,10,16,12,10,8,10,10
"pattern_1345",7,11,15,11,11,9,9,7
"pattern_1356",10,16,22,18,6,8,14,12
"pattern_747",18,14,8,10,24,18,14,14
"pattern_2184",7,11,15,11,13,9,9,7
"pattern_693",16,12,10,12,22,16,14,14
"pattern_1229",11,11,17,13,9,9,7,11
"pattern_792",16,10,4,6,24,18,12,14
"pattern_1086",10,8,12,10,16,10,10,4
"pattern_1550",16,16,10,12,24,20,16,16
"pattern_1685",10,10,16,12,10,8,8,10
"pattern_3943",20,10,6,10,22,16,10,14
"pattern_1568",16,14,10,12,26,18,16,14
"pattern_3834",16,10,6,10,22,18,12,12
"pattern_1480",11,9,15,11,9,5,7,9
"pattern_2939",9,11,17,13,7,9,9,11
"pattern_1388",14,6,8,6,20,12,8,12
"pattern_258",17,11,9,9,17,13,11,15
"pattern_2923",10,14,20,16,10,12,10,12
"pattern_2340",12,10,16,12,12,12,8,12
"pattern_905",7,11,17,13,9,5,9,7
"pattern_1686",11,11,17,13,11,9,7,11
"pattern_1830",10,4,10,8,14,8,6,4
"pattern_1765",8,4,10,8,14,8,6,6
"pattern_1834",12,8,8,8,16,12,8,10
"pattern_3529",12,6,8,6,16,12,10,6
"pattern_1121",14,6,10,6,18,10,6,12
"pattern_1773",14,6,8,8,20,12,8,12
"pattern_1876",12,12,18,14,10,8,8,12
"pattern_567",14,6,10,8,16,12,8,8
"pattern_1126",18,14,8,10,24,18,14,14
"pattern_2357",14,12,12,12,16,12,12,12
"pattern_1785",14,8,14,12,14,10,4,10
"pattern_2258",10,10,16,12,12,8,6,8
"pattern_1273",9,11,17,13,7,9,7,11
"pattern_1893",16,12,6,10,24,16,14,12
"pattern_2367",9,11,17,13,9,9,7,11
"pattern_388",10,6,12,10,12,8,6,4
"pattern_446",10,10,16,12,12,10,10,10
"pattern_1149",7,11,17,13,11,7,9,9
"pattern_2426",14,6,4,6,20,14,10,8
"pattern_1613",6,12,18,14,8,10,8,12
"pattern_3744",5,13,17,15,9,9,9,7
"pattern_4792",20,10,6,10,26,18,12,16
"pattern_196",14,6,6,4,20,14,8,12
"pattern_1136",10,10,16,12,10,4,8,10
"pattern_1315",7,9,15,13,9,9,5,9
"pattern_1758",8,12,18,14,8,8,8,10
"pattern_1204",12,6,12,10,14,10,2,8
"pattern_3773",8,10,16,12,8,6,6,8
"pattern_791",14,8,14,10,12,6,6,10
"pattern_3019",12,10,16,12,10,12,10,12
"pattern_1308",17,7,3,7,21,15,11,11
"pattern_1411",13,9,9,11,15,13,9,11
"pattern_1813",6,12,16,12,10,8,10,8
"pattern_2336",16,10,8,10,22,16,12,12
"pattern_1658",14,12,6,8,22,18,16,14
"pattern_1601",6,14,18,14,10,8,12,8
"pattern_3158",16,10,8,8,20,12,10,14
"pattern_5583",10,10,14,12,12,6,8,10
"pattern_4223",14,6,10,6,16,10,6,12
"pattern_1875",10,8,14,10,12,6,6,10
"pattern_638",12,10,12,10,16,12,10,8
"pattern_469",10,16,22,18,8,8,12,12
"pattern_685",10,8,14,10,10,10,8,10
"pattern_4787",15,9,11,9,15,13,7,13
"pattern_3644",9,9,9,9,17,13,11,9
"pattern_974",11,11,17,13,11,11,9,13
"pattern_2077",16,12,8,12,24,16,14,14
"pattern_236",18,12,8,10,24,18,14,16
"pattern_4072",8,10,16,14,10,6,6,6
"pattern_476",13,11,11,13,15,13,11,11
"pattern_904",18,12,8,10,24,14,12,12
"pattern_1459",13,7,7,7,19,15,9,7
"pattern_316",8,10,12,8,14,10,10,8
"pattern_2293",18,12,8,8,24,16,14,14
"pattern_669",14,14,14,14,16,16,14,14
"pattern_2994",10,12,14,10,14,12,12,10
"pattern_3911",12,6,10,8,16,12,6,6
"pattern_971",18,12,8,12,26,18,14,14
"pattern_683",9,9,15,11,9,7,5,11
"pattern_2898",10,8,14,10,12,6,6,10
"pattern_1919",14,10,6,8,26,18,12,12
"pattern_1629",9,9,15,11,9,9,5,11
"pattern_2623",18,14,8,12,24,16,14,14
"pattern_182",12,12,18,14,10,10,8,14
"pattern_894",12,8,12,10,14,8,6,10
"pattern_654",12,12,18,14,12,10,10,12
"pattern_1936",10,12,16,12,12,12,12,10
"pattern_1470",10,8,12,10,12,8,6,6
"pattern_2380",12,10,12,10,16,10,10,6
"pattern_611",14,6,8,6,18,12,6,12
"pattern_1902",8,8,12,10,12,8,8,4
"pattern_2495",18,10,8,10,22,16,10,14
"pattern_569",16,14,10,10,24,18,16,16
"pattern_4124",16,14,8,10,22,18,14,14
"pattern_2956",11,7,7,7,19,11,11,9
"pattern_415",15,9,9,7,17,13,7,13
"pattern_3247",11,9,7,7,19,13,13,11
"pattern_657",8,10,16,12,8,8,6,10
"pattern_980",7,13,19,15,9,7,11,9
"pattern_1181",12,6,12,10,14,10,6,8
"pattern_2626",14,6,12,8,14,10,6,12
"pattern_3121",12,4,8,6,18,10,8,6
"pattern_2535",9,7,13,9,11,7,5,7
"pattern_230",9,11,17,15,11,7,9,7
"pattern_682",18,12,6,8,24,16,16,14
"pattern_451",14,4,10,8,16,10,4,10
"pattern_3208",14,8,14,12,12,8,4,8
"pattern_3960",11,11,17,13,9,7,9,13
"pattern_367",12,8,14,10,14,6,6,12
"pattern_2390",14,8,6,4,20,14,12,10
"pattern_2677",5,13,17,15,9,9,9,7
"pattern_5773",14,8,12,10,14,10,4,8
"pattern_299",13,11,17,13,11,9,7,13
"pattern_2672",11,9,15,11,13,9,7,9
"pattern_220",9,11,17,13,11,9,11,11
"pattern_4866",8,10,16,12,10,6,8,8
"pattern_234",10,10,16,12,10,10,8,12
"pattern_407",10,12,18,14,10,8,10,10
"pattern_1033",9,7,13,11,11,9,3,9
"pattern_1924",10,12,18,14,10,6,8,10
"pattern_2456",16,12,6,10,24,20,16,14
"pattern_1221",12,10,14,12,12,10,6,8
"pattern_5644",11,11,17,13,11,5,9,11
"pattern_2057",11,9,11,9,15,9,9,9
"pattern_3755",16,6,4,6,22,16,10,12
"pattern_3289",11,11,17,13,11,7,11,13
"pattern_5569",12,4,8,6,18,10,8,8
"pattern_719",14,14,8,12,24,20,14,12
"pattern_3291",17,7,5,7,21,15,9,11
"pattern_2365",16,10,8,8,22,12,12,12
"pattern_5559",14,8,10,8,18,10,8,12
"pattern_238",5,13,17,15,11,9,9,7
"pattern_575",18,12,8,12,24,16,12,14
"pattern_1285",12,10,16,12,10,8,4,10
"pattern_522",9,11,17,13,9,7,11,11
"pattern_2819",9,11,17,13,9,7,7,11
"pattern_1060",11,11,17,13,9,9,5,13
"pattern_3820",14,6,12,10,14,8,6,10
"pattern_323",9,9,11,9,15,11,9,7
"pattern_1311",12,12,14,12,14,12,10,12
"pattern_5391",14,4,6,6,18,12,8,8
"pattern_1495",8,6,12,10,12,8,6,4
"pattern_1250",13,9,9,9,17,13,11,13
"pattern_4368",16,14,8,10,24,16,14,12
"pattern_2376",8,10,16,12,8,10,6,12
"pattern_1691",11,11,17,13,9,7,9,11
"pattern_2170",16,12,16,16,12,18,12,16
"pattern_2444",15,11,11,9,15,13,11,15
"pattern_2478",14,6,6,4,18,12,10,10
"pattern_1508",16,14,14,14,16,16,16,14
"pattern_2224",7,11,15,13,11,7,9,5
"pattern_3144",12,6,12,8,14,8,6,8
"pattern_136",8,12,16,14,12,10,10,8
"pattern_462",13,13,13,13,15,15,13,13
"pattern_5945",16,12,8,10,22,16,14,12
"pattern_2820",16,6,8,8,18,12,6,12
"pattern_2405",16,16,10,12,26,18,16,14
"pattern_4556",14,12,8,10,24,18,12,10
"pattern_2251",10,6,10,8,14,10,6,8
"pattern_1330",13,7,11,9,15,9,7,11
"pattern_1349",11,9,15,11,11,9,7,11
"pattern_4247",9,9,15,13,11,5,7,5
"pattern_2861",13,7,13,11,13,9,7,9
"pattern_1175",11,11,17,13,13,11,11,11
"pattern_1507",9,11,17,13,9,5,9,9
"pattern_1505",16,6,6,8,20,12,10,10
"pattern_3790",16,12,8,10,22,16,16,16
"pattern_1891",11,13,19,15,11,11,11,13
"pattern_2466",12,10,16,12,12,10,4,12
"pattern_1746",14,8,8,6,20,14,12,8
"pattern_3079",6,12,16,14,8,8,8,6
"pattern_2339",14,6,12,10,16,8,4,10
"pattern_1094",14,8,8,6,16,10,10,12
"pattern_2209",16,12,6,10,26,18,16,12
"pattern_1316",7,13,19,15,9,7,11,9
"pattern_2178",8,8,14,12,10,8,6,6
"pattern_2287",12,8,10,8,18,12,10,6
"pattern_4489",10,10,16,12,10,10,6,12
"pattern_694",8,12,16,14,10,10,8,8
"pattern_2315",16,12,8,10,26,18,14,12
"pattern_3304",11,11,17,13,9,9,11,13
"pattern_1326",10,4,10,6,14,8,6,6
"pattern_347",12,8,12,10,12,8,6,6
"pattern_430",13,7,13,9,15,7,7,11
"pattern_1053",16,12,6,8,22,16,16,14
"pattern_1853",12,4,4,2,20,16,8,8
"pattern_2833",5,13,19,15,9,9,9,11
"pattern_3946",14,12,6,8,24,16,16,12
"pattern_1232",12,6,10,8,14,10,6,8
"pattern_1879",12,10,14,12,14,10,6,8
"pattern_195",16,12,6,10,22,20,12,12
"pattern_2609",18,12,10,10,24,16,14,16
"pattern_3856",14,4,4,6,20,14,8,10
"pattern_523",12,10,16,12,10,8,8,12
"pattern_2974",6,12,16,14,10,10,8,8
"pattern_1575",9,13,19,15,9,9,11,9
"pattern_4651",13,7,11,7,15,9,5,11
"pattern_1501",14,10,4,8,24,20,14,14
"pattern_4668",12,10,16,12,12,10,6,12
"pattern_1784",10,10,16,12,10,10,10,10
"pattern_4122",10,12,18,14,10,6,10,10
"pattern_4258",12,6,10,8,16,10,6,10
"pattern_1276",12,10,12,10,14,8,8,10
"pattern_6131",10,14,20,16,8,8,10,12
"pattern_1584",16,6,4,6,22,16,10,12
"pattern_1594",12,14,20,16,10,10,12,12
"pattern_1768",13,11,13,11,15,11,9,11
"pattern_3099",14,8,8,8,20,14,12,8
"pattern_1589",5,13,17,13,11,7,11,7
"pattern_70",12,8,14,10,12,10,8,12
"pattern_3881",14,8,14,10,16,8,6,12
"pattern_804",8,14,18,14,10,8,14,10
"pattern_5087",16,12,12,12,16,14,10,14
"pattern_1748",12,8,12,10,14,10,10,8
"pattern_851",14,12,8,8,24,16,14,12
"pattern_1313",10,6,12,8,14,8,4,10
"pattern_1499",10,8,12,10,14,8,8,4
"pattern_2053",12,12,18,14,12,8,12,14
"pattern_1451",14,12,8,10,22,20,12,12
"pattern_1532",14,6,6,6,18,12,8,12
"pattern_2198",10,12,18,14,10,8,6,12
"pattern_3464",14,4,6,6,20,14,6,10
"pattern_2938",17,9,7,7,21,15,11,15
"pattern_3551",12,4,10,8,16,10,6,10
"pattern_1128",11,11,17,13,11,11,13,13
"pattern_4161",14,6,6,4,20,12,10,12
"pattern_339",16,8,6,6,20,14,12,12
"pattern_1166",13,3,5,5,19,13,7,9
"pattern_2984",18,12,8,10,22,16,12,14
"pattern_5697",14,10,16,12,12,10,6,12
"pattern_6686",14,6,8,6,20,12,8,12
"pattern_1759",14,12,6,10,24,20,12,14
"pattern_1252",7,9,15,11,9,9,5,11
"pattern_1964",13,13,15,13,15,13,13,13
"pattern_2081",13,11,11,11,17,11,13,13
"pattern_292",16,8,10,8,18,10,8,14
"pattern_2708",12,10,14,10,12,12,10,12
"pattern_1994",11,9,9,9,17,13,13,11
"pattern_2274",14,8,4,6,20,16,10,8
"pattern_2603",15,7,11,9,15,11,7,13
"pattern_2838",14,6,10,6,16,10,8,10
"pattern_4225",11,7,7,7,19,13,11,11
"pattern_1282",16,8,4,6,22,14,12,10
"pattern_2999",8,8,14,12,12,8,6,6
"pattern_3060",14,6,8,6,18,10,10,8
"pattern_3848",13,5,3,3,21,15,9,9
"pattern_304",15,9,5,7,23,15,13,9
"pattern_1361",14,4,10,8,18,10,6,10
"pattern_727",6,12,16,14,12,10,8,8
"pattern_2097",10,10,16,12,10,8,6,12
"pattern_6541",15,7,7,5,21,13,9,13
"pattern_3221",16,10,6,10,24,18,14,16
"pattern_1007",14,8,6,6,20,14,10,12
"pattern_2014",14,4,10,8,18,10,4,10
"pattern_2824",13,7,13,11,15,11,3,9
"pattern_2834",11,11,17,13,9,11,11,13
"pattern_1075",18,12,8,12,22,16,12,16
"pattern_954",18,14,12,14,18,16,18,12
"pattern_992",16,8,10,8,18,10,8,14
"pattern_665",9,9,15,13,9,7,7,7
"pattern_1287",14,8,10,8,14,10,10,12
"pattern_2225",7,9,15,11,9,5,7,7
"pattern_2449",9,13,19,15,7,7,9,11
"pattern_860",12,6,8,6,18,14,10,6
"pattern_1457",9,15,19,15,9,9,15,11
"pattern_3632",9,13,19,15,9,7,11,11
"pattern_5411",10,14,20,16,10,10,14,12
"pattern_740",16,8,6,8,22,16,12,12
"pattern_1093",12,6,10,6,16,12,8,8
"pattern_2399",12,10,16,12,12,8,6,10
"pattern_3763",11,11,9,9,17,11,11,9
"pattern_3982",16,12,8,10,24,18,12,16
"pattern_3543",14,8,8,8,18,12,8,12
"pattern_2277",14,14,8,10,24,16,16,14
"pattern_3888",16,6,6,8,20,14,8,12
"pattern_4281",14,6,12,8,16,8,6,12
"pattern_2416",14,8,12,10,14,12,6,10
"pattern_3202",14,8,4,4,20,14,12,10
"pattern_2388",12,4,8,6,18,12,6,8
"pattern_5289",5,13,17,13,9,9,11,9
"pattern_498",8,4,10,6,14,8,6,8
"pattern_583",12,10,16,12,14,6,8,12
"pattern_1433",12,6,12,10,14,10,4,6
"pattern_3638",16,12,10,10,16,14,12,16
"pattern_5099",18,12,10,12,26,16,14,14
"pattern_548",14,8,12,8,16,8,6,12
"pattern_1370",14,12,6,8,24,18,12,14
"pattern_1384",10,10,16,12,10,10,10,12
"pattern_2229",14,6,4,6,20,14,10,8
"pattern_3897",14,8,4,6,24,18,10,12
"pattern_189",16,12,6,8,24,18,16,14
"pattern_1942",18,10,6,8,22,18,16,16
"pattern_2055",15,9,7,7,19,13,9,13
"pattern_3913",12,6,10,8,18,12,10,6
"pattern_3973",10,6,12,8,14,8,6,8
"pattern_471",13,9,11,9,13,11,11,13
"pattern_666",15,7,9,9,17,11,7,11
"pattern_1036",10,10,16,12,12,6,8,10
"pattern_1116",12,6,10,8,16,10,4,10
"pattern_3228",8,8,14,12,10,6,8,4
"pattern_5233",16,8,6,6,20,14,8,14
"pattern_1963",10,6,12,10,14,10,6,4
"pattern_903",12,8,12,10,12,10,4,8
"pattern_2634",14,6,8,6,16,12,8,8
"pattern_1291",10,6,12,8,12,8,4,8
"pattern_689",12,8,12,8,14,8,6,10
"pattern_2469",12,8,14,12,12,8,8,8
"pattern_2518",16,10,6,10,24,16,12,10
"pattern_4643",16,14,8,12,26,20,14,12
"pattern_2652",12,12,18,14,10,10,10,14
"pattern_4104",10,4,8,6,16,10,6,6
"pattern_4169",11,11,17,13,11,11,7,11
"pattern_884",11,9,9,9,19,13,13,11
"pattern_1609",14,12,6,10,26,20,12,12
"pattern_662",11,15,21,17,9,9,13,13
"pattern_2130",16,12,6,10,26,22,14,16
"pattern_4113",18,14,10,12,24,14,14,16
"pattern_989",16,12,6,10,22,18,12,14
"pattern_6221",12,12,18,14,12,12,10,12
"pattern_1564",12,14,12,12,16,14,14,12
"pattern_2163",10,6,12,8,12,8,6,8
"pattern_2906",8,6,12,10,12,8,6,6
"pattern_3332",16,8,8,8,18,12,8,14
"pattern_4358",14,10,10,12,14,14,10,12
"pattern_156",18,10,8,10,24,18,12,14
"pattern_3246",8,10,16,14,10,6,6,6
"pattern_1616",9,11,17,13,11,7,9,11
"pattern_331",16,8,4,6,24,16,14,10
"pattern_1657",6,10,14,12,10,8,6,6
"pattern_1851",10,6,12,10,12,6,8,6
"pattern_4681",16,8,6,6,22,14,10,14
"pattern_2899",14,8,10,8,16,10,8,12
"pattern_2749",14,12,8,10,24,16,16,12
"pattern_2852",16,8,6,8,20,12,12,10
"pattern_977",16,14,8,10,26,20,14,16
"pattern_996",16,8,6,8,22,14,12,10
"pattern_1822",13,5,5,3,19,13,9,11
"pattern_455",18,8,8,8,20,12,8,14
"pattern_1907",4,14,18,14,8,6,10,6
"pattern_2849",15,7,7,5,19,13,9,13
"pattern_3041",5,11,15,11,11,9,7,7
"pattern_3658",13,11,11,11,15,13,11,13
"pattern_4311",18,8,4,8,24,16,12,14
"pattern_7399",10,6,10,8,14,10,6,4
"pattern_2285",7,15,21,17,9,11,11,13
"pattern_872",8,8,14,10,12,8,8,8
"pattern_918",9,9,15,11,9,5,7,7
"pattern_3567",16,14,8,10,24,18,18,16
"pattern_5179",16,6,10,8,16,10,6,10
"pattern_1245",18,10,8,8,18,14,10,16
"pattern_1596",16,16,10,12,24,16,16,16
"pattern_1901",12,10,10,10,18,14,14,12
"pattern_3545",12,6,8,6,18,12,10,6
"pattern_787",9,11,17,15,7,9,7,9
"pattern_1481",12,6,6,6,18,14,8,6
"pattern_3402",8,12,18,14,8,10,8,12
"pattern_4648",15,11,13,11,15,11,11,15
"pattern_5274",15,9,9,9,17,11,9,13
"pattern_3312",12,12,14,12,12,12,12,12
"pattern_790",11,9,13,11,13,11,9,9
"pattern_4270",18,12,10,12,24,14,12,14
"pattern_2331",12,6,12,10,14,8,10,8
"pattern_855",7,13,17,13,9,11,9,9
"pattern_208",16,6,8,8,18,12,6,12
"pattern_1995",16,10,6,10,24,16,14,12
"pattern_2208",12,8,12,10,14,10,6,10
"pattern_3592",16,14,8,10,24,18,16,16
"pattern_1340",12,8,12,10,14,10,8,8
"pattern_4237",14,6,6,6,18,14,8,8
"pattern_4884",10,8,14,12,14,8,8,6
"pattern_225",14,8,8,6,18,14,8,8
"pattern_1469",9,9,15,11,9,9,7,9
