global_participant_key,dataset_source,source_survey,source_file,source_row,participant_key,age_raw,gender_raw,country_raw,country_code,diego_scale_assumption,diego_noise_added,diego_noise_sd,diego__q1,diego__q2,diego__q3,diego__q4,diego__q5,diego__q6,diego__q7,diego__q21_1,diego__q21_2,diego__q21_3,diego__q21_4,diego__q21_5,diego__q21_6,diego__q21_7,diego__q21_8,diego__q22_1,diego__q22_2,diego__q22_3,diego__q22_4,diego__q22_5,diego__q22_6,diego__q22_7,diego__q22_8,diego__q23_1,diego__q23_2,diego__q23_3,diego__q23_4,diego__q23_5,diego__q23_6,diego__q23_7,diego__q23_8,diego__q24_1,diego__q24_2,diego__q24_3,diego__q24_4,diego__q24_5,diego__q24_6,diego__q24_7,diego__q24_8,diego_det_01_0_100,diego_det_02_0_100,diego_det_03_0_100,diego_det_04_0_100,diego_det_05_0_100,diego_det_06_0_100,diego_det_07_0_100,diego_det_08_0_100,diego_det_09_0_100,diego_det_10_0_100,diego_det_11_0_100,diego_det_12_0_100,diego_det_13_0_100,diego_det_14_0_100,diego_det_15_0_100,diego_det_16_0_100,diego_det_17_0_100,diego_det_18_0_100,diego_det_19_0_100,diego_det_20_0_100,diego_det_21_0_100,diego_det_22_0_100,diego_det_23_0_100,diego_det_24_0_100,diego_det_25_0_100,diego_det_26_0_100,diego_det_27_0_100,diego_det_28_0_100,diego_det_29_0_100,diego_det_30_0_100,diego_det_31_0_100,diego_det_32_0_100
diego__diego_50,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,50,diego_50,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",4,3,2,4,1,5,4,5,4,4,5,1,3,5,4,2,5,1,2,2,4,2,1,1,4,4,4,1,2,1,1,2,75,50,25,75,0,100,75,100,75,75,100,0,50,100,75,25,100,0,25,25,75,25,0,0,75,75,75,0,25,0,0,25
diego__diego_51,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,51,diego_51,40-59,Female,Greece,GR,1_5,FALSE,NA,40-59,Female,Greece,Secondary or high school diploma,Not working (unemployed),1,"Less than 20,000 euros per year",2,2,2,4,4,4,4,5,4,4,5,3,3,4,5,5,5,5,4,4,4,4,3,4,3,2,2,2,2,3,3,4,25,25,25,75,75,75,75,100,75,75,100,50,50,75,100,100,100,100,75,75,75,75,50,75,50,25,25,25,25,50,50,75
diego__diego_52,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,52,diego_52,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (public sector),2,"20,000 - 49,999 euros per year",1,2,3,5,3,4,3,5,4,4,4,5,3,4,5,4,5,3,4,4,4,4,4,4,3,3,4,2,4,3,3,5,0,25,50,100,50,75,50,100,75,75,75,100,50,75,100,75,100,50,75,75,75,75,75,75,50,50,75,25,75,50,50,100
diego__diego_53,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,53,diego_53,26-39,Male,Italy,IT,1_5,FALSE,NA,26-39,Male,Italy,Undergraduate (Bachelor's) degree,Self-employed,None,"20,000 - 49,999 euros per year",1,3,4,5,1,4,2,5,5,5,4,4,4,5,5,4,5,3,4,4,5,1,2,3,5,5,5,2,1,1,1,5,0,50,75,100,0,75,25,100,100,100,75,75,75,100,100,75,100,50,75,75,100,0,25,50,100,100,100,25,0,0,0,100
diego__diego_54,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,54,diego_54,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",1,4,3,5,4,4,4,5,4,5,4,3,4,4,4,5,5,4,3,3,3,2,4,3,4,2,2,2,3,3,3,4,0,75,50,100,75,75,75,100,75,100,75,50,75,75,75,100,100,75,50,50,50,25,75,50,75,25,25,25,50,50,50,75
diego__diego_55,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,55,diego_55,26-39,Female,Italy,IT,1_5,FALSE,NA,26-39,Female,Italy,Undergraduate (Bachelor's) degree,Not working (unemployed),None,"Less than 20,000 euros per year",3,4,4,3,3,4,3,4,2,3,4,3,3,4,3,4,2,3,4,4,3,2,3,4,4,3,4,4,3,3,3,2,50,75,75,50,50,75,50,75,25,50,75,50,50,75,50,75,25,50,75,75,50,25,50,75,75,50,75,75,50,50,50,25
diego__diego_56,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,56,diego_56,18-25,Other,Italy,IT,1_5,FALSE,NA,18-25,Other,Italy,Secondary or high school diploma,Student,None,I prefer not to say,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,50,50,25,50,50,50,50,50,50,75,50,50,50,50,50,50,50,50,50,50,50,50,50,25,50,50,50,50,50,50,50,50
diego__diego_57,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,57,diego_57,26-39,Female,Italy,IT,1_5,FALSE,NA,26-39,Female,Italy,Master's degree,Not working (unemployed),None,"Less than 20,000 euros per year",4,2,3,3,3,3,3,4,3,4,4,3,4,4,2,2,3,1,4,4,3,2,2,1,2,4,3,2,1,1,1,4,75,25,50,50,50,50,50,75,50,75,75,50,75,75,25,25,50,0,75,75,50,25,25,0,25,75,50,25,0,0,0,75
diego__diego_58,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,58,diego_58,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",4,3,4,1,2,2,3,3,2,4,4,3,4,4,4,3,3,4,3,4,3,3,2,2,2,3,2,4,4,4,3,4,75,50,75,0,25,25,50,50,25,75,75,50,75,75,75,50,50,75,50,75,50,50,25,25,25,50,25,75,75,75,50,75
diego__diego_59,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,59,diego_59,26-39,Male,Italy,IT,1_5,FALSE,NA,26-39,Male,Italy,Master's degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",1,2,2,3,2,4,4,4,4,3,4,3,3,4,4,4,4,2,4,4,4,1,3,3,4,3,3,1,2,3,1,3,0,25,25,50,25,75,75,75,75,50,75,50,50,75,75,75,75,25,75,75,75,0,50,50,75,50,50,0,25,50,0,50
diego__diego_60,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,60,diego_60,18-25,Female,Spain,ES,1_5,FALSE,NA,18-25,Female,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,3,2,3,4,3,3,2,2,3,2,2,3,4,2,3,4,3,2,3,3,2,3,3,4,3,3,2,3,3,3,3,25,50,25,50,75,50,50,25,25,50,25,25,50,75,25,50,75,50,25,50,50,25,50,50,75,50,50,25,50,50,50,50
diego__diego_61,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,61,diego_61,60 or older,Male,Greece,GR,1_5,FALSE,NA,60 or older,Male,Greece,Vocational training,Self-employed,2,"20,000 - 49,999 euros per year",3,3,4,3,3,5,4,4,5,4,5,4,5,5,5,4,4,4,4,4,5,4,5,4,4,5,5,3,2,2,2,2,50,50,75,50,50,100,75,75,100,75,100,75,100,100,100,75,75,75,75,75,100,75,100,75,75,100,100,50,25,25,25,25
diego__diego_62,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,62,diego_62,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Master's degree,Paid employee (public sector),2,"50,000 - 100,000 euros per year",3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,2,3,3,50,50,50,50,50,50,50,75,50,50,50,50,50,25,50,50,50,50,50,50,50,50,25,50,50,50,75,50,50,25,50,50
diego__diego_63,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,63,diego_63,26-39,Female,Italy,IT,1_5,FALSE,NA,26-39,Female,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"Less than 20,000 euros per year",2,3,3,3,3,3,3,4,3,3,3,4,3,3,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,25,50,50,50,50,50,50,75,50,50,50,75,50,50,75,75,75,75,75,50,50,50,50,50,50,75,50,50,50,50,50,75
diego__diego_64,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,64,diego_64,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",4,2,3,3,3,3,1,4,2,4,4,4,5,4,4,3,4,4,3,3,3,4,3,3,2,5,4,2,2,2,2,4,75,25,50,50,50,50,0,75,25,75,75,75,100,75,75,50,75,75,50,50,50,75,50,50,25,100,75,25,25,25,25,75
diego__diego_65,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,65,diego_65,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Undergraduate (Bachelor's) degree,Student,None,"20,000 - 49,999 euros per year",1,2,2,4,3,3,4,4,4,4,3,2,3,3,4,4,5,4,4,3,5,2,3,3,4,4,5,4,2,3,3,4,0,25,25,75,50,50,75,75,75,75,50,25,50,50,75,75,100,75,75,50,100,25,50,50,75,75,100,75,25,50,50,75
diego__diego_66,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,66,diego_66,40-59,Male,Greece,GR,1_5,FALSE,NA,40-59,Male,Greece,Undergraduate (Bachelor's) degree,Self-employed,1,"20,000 - 49,999 euros per year",2,4,4,4,2,4,4,4,4,3,4,4,2,4,3,4,4,4,4,2,4,2,2,2,3,5,4,2,2,3,2,4,25,75,75,75,25,75,75,75,75,50,75,75,25,75,50,75,75,75,75,25,75,25,25,25,50,100,75,25,25,50,25,75
diego__diego_67,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,67,diego_67,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Master's degree,Paid employee (public sector),None,"50,000 - 100,000 euros per year",1,1,4,4,1,4,4,3,2,4,4,4,3,4,5,4,5,1,2,2,2,1,1,1,1,4,3,2,1,2,1,3,0,0,75,75,0,75,75,50,25,75,75,75,50,75,100,75,100,0,25,25,25,0,0,0,0,75,50,25,0,25,0,50
diego__diego_68,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,68,diego_68,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Undergraduate (Bachelor's) degree,Self-employed,None,"Less than 20,000 euros per year",2,2,2,2,2,4,2,2,2,3,4,2,2,4,4,3,4,2,3,2,3,4,2,2,2,4,4,2,2,2,2,4,25,25,25,25,25,75,25,25,25,50,75,25,25,75,75,50,75,25,50,25,50,75,25,25,25,75,75,25,25,25,25,75
diego__diego_69,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,69,diego_69,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Secondary or high school diploma,Paid employee (private sector),2,"50,000 - 100,000 euros per year",1,2,2,3,2,5,2,4,5,3,4,5,4,4,3,4,5,2,4,3,1,1,1,1,2,5,3,1,1,1,1,5,0,25,25,50,25,100,25,75,100,50,75,100,75,75,50,75,100,25,75,50,0,0,0,0,25,100,50,0,0,0,0,100
diego__diego_70,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,70,diego_70,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"20,000 - 49,999 euros per year",4,4,3,3,3,4,3,3,4,3,3,4,4,3,3,3,4,4,3,3,3,4,4,3,3,3,4,3,2,3,3,3,75,75,50,50,50,75,50,50,75,50,50,75,75,50,50,50,75,75,50,50,50,75,75,50,50,50,75,50,25,50,50,50
diego__diego_71,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,71,diego_71,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Secondary or high school diploma,Paid employee (private sector),2,"20,000 - 49,999 euros per year",1,1,3,3,1,5,5,5,4,4,3,4,5,4,5,5,4,4,4,4,5,4,4,1,4,4,3,1,1,3,1,4,0,0,50,50,0,100,100,100,75,75,50,75,100,75,100,100,75,75,75,75,100,75,75,0,75,75,50,0,0,50,0,75
diego__diego_72,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,72,diego_72,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Secondary or high school diploma,Not working (unemployed),None,"Less than 20,000 euros per year",1,1,4,4,2,5,2,5,4,4,4,3,5,4,5,5,5,3,4,4,2,2,4,3,2,4,5,1,1,1,3,5,0,0,75,75,25,100,25,100,75,75,75,50,100,75,100,100,100,50,75,75,25,25,75,50,25,75,100,0,0,0,50,100
diego__diego_73,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,73,diego_73,26-39,Female,Greece,GR,1_5,FALSE,NA,26-39,Female,Greece,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",2,2,1,3,2,3,3,4,4,3,4,2,5,3,4,4,4,3,4,4,3,2,3,4,4,2,4,2,2,3,2,4,25,25,0,50,25,50,50,75,75,50,75,25,100,50,75,75,75,50,75,75,50,25,50,75,75,25,75,25,25,50,25,75
diego__diego_74,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,74,diego_74,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,Undergraduate (Bachelor's) degree,Paid employee (private sector),1,"More than 100,000 euros per year",1,1,2,5,1,4,5,4,2,3,2,4,4,3,2,3,3,2,2,2,5,1,1,1,2,5,2,2,2,2,2,4,0,0,25,100,0,75,100,75,25,50,25,75,75,50,25,50,50,25,25,25,100,0,0,0,25,100,25,25,25,25,25,75
diego__diego_75,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,75,diego_75,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,Master's degree,Not working (other),2,"20,000 - 49,999 euros per year",2,2,3,2,2,4,4,4,2,3,4,4,3,4,4,3,3,2,2,2,4,2,2,2,3,4,4,1,1,3,2,4,25,25,50,25,25,75,75,75,25,50,75,75,50,75,75,50,50,25,25,25,75,25,25,25,50,75,75,0,0,50,25,75
diego__diego_76,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,76,diego_76,18-25,Female,Spain,ES,1_5,FALSE,NA,18-25,Female,Spain,Master's degree,Student,None,"Less than 20,000 euros per year",3,3,3,4,4,4,4,5,5,5,5,4,4,4,5,4,4,4,4,4,3,2,4,3,1,2,1,1,2,1,1,5,50,50,50,75,75,75,75,100,100,100,100,75,75,75,100,75,75,75,75,75,50,25,75,50,0,25,0,0,25,0,0,100
diego__diego_77,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,77,diego_77,26-39,Male,Italy,IT,1_5,FALSE,NA,26-39,Male,Italy,Master's degree,Self-employed,None,"Less than 20,000 euros per year",2,2,3,4,2,1,2,5,4,4,4,3,4,3,5,4,5,2,2,2,3,2,1,1,1,4,4,2,2,2,1,1,25,25,50,75,25,0,25,100,75,75,75,50,75,50,100,75,100,25,25,25,50,25,0,0,0,75,75,25,25,25,0,0
diego__diego_78,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,78,diego_78,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Undergraduate (Bachelor's) degree,Not working (unemployed),None,"Less than 20,000 euros per year",3,4,3,2,3,3,4,4,2,4,5,3,4,4,4,5,5,2,2,2,4,2,1,2,1,4,3,1,3,1,2,2,50,75,50,25,50,50,75,75,25,75,100,50,75,75,75,100,100,25,25,25,75,25,0,25,0,75,50,0,50,0,25,25
diego__diego_79,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,79,diego_79,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Master's degree,Paid employee (private sector),None,"Less than 20,000 euros per year",4,3,4,3,3,4,3,3,4,3,3,3,4,3,3,4,3,4,4,3,4,3,3,4,3,3,4,3,3,4,3,3,75,50,75,50,50,75,50,50,75,50,50,50,75,50,50,75,50,75,75,50,75,50,50,75,50,50,75,50,50,75,50,50
diego__diego_80,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,80,diego_80,40-59,Male,Italy,IT,1_5,FALSE,NA,40-59,Male,Italy,PhD,Self-employed,2,"50,000 - 100,000 euros per year",2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,4,4,3,3,4,2,3,3,25,25,25,25,25,75,50,50,50,50,50,50,50,50,50,50,75,75,75,75,50,50,50,75,75,75,50,50,75,25,50,50
diego__diego_81,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,81,diego_81,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Master's degree,Paid employee (private sector),2,"50,000 - 100,000 euros per year",2,4,4,5,2,4,4,5,4,5,5,4,4,5,5,5,5,5,4,4,4,2,4,4,2,4,4,2,2,4,2,5,25,75,75,100,25,75,75,100,75,100,100,75,75,100,100,100,100,100,75,75,75,25,75,75,25,75,75,25,25,75,25,100
diego__diego_82,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,82,diego_82,26-39,Male,Spain,ES,1_5,FALSE,NA,26-39,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"50,000 - 100,000 euros per year",2,3,2,4,2,2,3,4,4,4,3,2,4,3,4,4,4,4,4,3,5,4,4,3,4,5,4,2,2,2,3,4,25,50,25,75,25,25,50,75,75,75,50,25,75,50,75,75,75,75,75,50,100,75,75,50,75,100,75,25,25,25,50,75
diego__diego_83,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,83,diego_83,26-39,Female,Italy,IT,1_5,FALSE,NA,26-39,Female,Italy,Master's degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",4,2,2,3,5,4,4,4,5,5,4,4,4,4,4,4,5,3,5,4,4,2,3,2,3,4,3,2,2,4,1,4,75,25,25,50,100,75,75,75,100,100,75,75,75,75,75,75,100,50,100,75,75,25,50,25,50,75,50,25,25,75,0,75
diego__diego_84,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,84,diego_84,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Undergraduate (Bachelor's) degree,Student,None,"Less than 20,000 euros per year",4,3,4,3,2,3,2,4,4,4,3,3,3,2,4,4,3,3,3,4,3,3,3,3,3,4,5,2,3,3,3,4,75,50,75,50,25,50,25,75,75,75,50,50,50,25,75,75,50,50,50,75,50,50,50,50,50,75,100,25,50,50,50,75
diego__diego_85,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,85,diego_85,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (public sector),None,"Less than 20,000 euros per year",2,2,3,4,3,3,2,4,4,5,4,4,3,4,5,5,4,4,4,4,5,4,4,4,4,4,4,3,3,3,3,4,25,25,50,75,50,50,25,75,75,100,75,75,50,75,100,100,75,75,75,75,100,75,75,75,75,75,75,50,50,50,50,75
diego__diego_86,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,86,diego_86,40-59,Non-binary,Spain,ES,1_5,FALSE,NA,40-59,Non-binary,Spain,Master's degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",1,1,2,5,1,4,1,4,1,1,5,4,4,5,5,4,4,3,2,2,2,1,1,1,1,3,2,1,1,1,1,5,0,0,25,100,0,75,0,75,0,0,100,75,75,100,100,75,75,50,25,25,25,0,0,0,0,50,25,0,0,0,0,100
diego__diego_87,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,87,diego_87,40-59,Female,Spain,ES,1_5,FALSE,NA,40-59,Female,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",1,1,1,1,1,3,2,4,4,4,4,4,4,4,4,4,5,4,2,2,4,2,3,2,3,2,3,1,1,1,1,5,0,0,0,0,0,50,25,75,75,75,75,75,75,75,75,75,100,75,25,25,75,25,50,25,50,25,50,0,0,0,0,100
diego__diego_88,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,88,diego_88,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",2,2,2,4,3,3,4,3,4,3,4,5,4,4,4,4,3,2,3,3,2,2,2,2,3,2,2,2,3,2,2,4,25,25,25,75,50,50,75,50,75,50,75,100,75,75,75,75,50,25,50,50,25,25,25,25,50,25,25,25,50,25,25,75
diego__diego_89,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,89,diego_89,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",5,3,3,5,4,3,4,4,5,4,5,5,5,5,5,5,5,4,5,5,3,1,3,4,4,3,3,3,2,4,3,4,100,50,50,100,75,50,75,75,100,75,100,100,100,100,100,100,100,75,100,100,50,0,50,75,75,50,50,50,25,75,50,75
diego__diego_90,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,90,diego_90,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",2,3,4,4,3,2,4,5,4,5,4,3,3,4,3,4,5,3,5,4,3,4,4,3,4,3,2,1,2,2,2,4,25,50,75,75,50,25,75,100,75,100,75,50,50,75,50,75,100,50,100,75,50,75,75,50,75,50,25,0,25,25,25,75
diego__diego_91,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,91,diego_91,18-25,Female,Italy,IT,1_5,FALSE,NA,18-25,Female,Italy,Secondary or high school diploma,Student,None,"Less than 20,000 euros per year",2,1,3,4,5,4,3,4,4,4,4,3,5,4,5,5,5,5,5,5,3,4,4,4,4,4,2,1,2,3,1,5,25,0,50,75,100,75,50,75,75,75,75,50,100,75,100,100,100,100,100,100,50,75,75,75,75,75,25,0,25,50,0,100
diego__diego_92,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,92,diego_92,26-39,Female,Greece,GR,1_5,FALSE,NA,26-39,Female,Greece,Undergraduate (Bachelor's) degree,Self-employed,None,"Less than 20,000 euros per year",4,4,5,4,1,4,3,4,5,5,5,4,4,5,5,4,4,2,5,5,4,1,3,2,2,4,4,4,1,3,2,5,75,75,100,75,0,75,50,75,100,100,100,75,75,100,100,75,75,25,100,100,75,0,50,25,25,75,75,75,0,50,25,100
diego__diego_93,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,93,diego_93,40-59,Female,Italy,IT,1_5,FALSE,NA,40-59,Female,Italy,PhD,Paid employee (public sector),None,"Less than 20,000 euros per year",1,1,1,3,1,4,3,5,5,5,4,4,4,5,5,4,5,4,4,4,4,1,1,1,1,4,1,1,1,1,1,5,0,0,0,50,0,75,50,100,100,100,75,75,75,100,100,75,100,75,75,75,75,0,0,0,0,75,0,0,0,0,0,100
diego__diego_94,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,94,diego_94,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Not working (unemployed),None,"20,000 - 49,999 euros per year",1,1,3,3,2,4,4,5,3,4,4,4,5,4,5,4,5,3,3,2,4,1,1,1,2,4,3,1,1,2,1,4,0,0,50,50,25,75,75,100,50,75,75,75,100,75,100,75,100,50,50,25,75,0,0,0,25,75,50,0,0,25,0,75
diego__diego_95,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,95,diego_95,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Student,None,I prefer not to say,3,3,5,4,3,4,4,5,3,5,5,1,5,4,4,4,5,1,1,1,5,2,3,3,4,3,1,1,1,1,1,4,50,50,100,75,50,75,75,100,50,100,100,0,100,75,75,75,100,0,0,0,100,25,50,50,75,50,0,0,0,0,0,75
diego__diego_96,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,96,diego_96,18-25,Male,Italy,IT,1_5,FALSE,NA,18-25,Male,Italy,Secondary or high school diploma,Paid employee (private sector),None,"Less than 20,000 euros per year",3,2,3,4,3,3,3,3,3,4,4,3,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,2,2,3,2,4,50,25,50,75,50,50,50,50,50,75,75,50,75,75,75,75,75,50,75,50,50,75,50,50,50,75,75,25,25,50,25,75
diego__diego_97,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,97,diego_97,18-25,Male,Greece,GR,1_5,FALSE,NA,18-25,Male,Greece,Secondary or high school diploma,Student,None,"20,000 - 49,999 euros per year",2,2,1,4,2,3,3,2,3,4,3,3,3,3,3,4,3,3,3,3,3,3,1,3,3,4,3,3,1,3,3,4,25,25,0,75,25,50,50,25,50,75,50,50,50,50,50,75,50,50,50,50,50,50,0,50,50,75,50,50,0,50,50,75
diego__diego_98,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,98,diego_98,18-25,Male,Spain,ES,1_5,FALSE,NA,18-25,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,"20,000 - 49,999 euros per year",2,4,2,3,5,5,4,3,2,2,4,1,4,5,3,3,4,2,5,3,5,1,5,5,3,2,5,5,3,5,5,4,25,75,25,50,100,100,75,50,25,25,75,0,75,100,50,50,75,25,100,50,100,0,100,100,50,25,100,100,50,100,100,75
diego__diego_99,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,99,diego_99,40-59,Male,Greece,GR,1_5,FALSE,NA,40-59,Male,Greece,Undergraduate (Bachelor's) degree,Paid employee (private sector),None,I prefer not to say,3,3,2,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,3,4,3,2,4,4,3,3,3,2,4,50,50,25,75,50,75,75,75,75,75,75,50,75,75,75,75,75,50,50,75,75,50,75,50,25,75,75,50,50,50,25,75
diego__diego_100,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,100,diego_100,40-59,Male,Spain,ES,1_5,FALSE,NA,40-59,Male,Spain,Undergraduate (Bachelor's) degree,Paid employee (private sector),2,"20,000 - 49,999 euros per year",4,4,4,5,3,4,4,5,5,5,4,4,5,4,5,5,5,4,5,4,4,3,4,4,4,4,4,3,2,3,3,5,75,75,75,100,50,75,75,100,100,100,75,75,100,75,100,100,100,75,100,75,75,50,75,75,75,75,75,50,25,50,50,100
diego__diego_101,diego,Survey_September2023_cleaned,Survey_September2023_cleaned.xlsx,101,diego_101,18-25,Female,Greece,GR,1_5,FALSE,NA,18-25,Female,Greece,Undergraduate (Bachelor's) degree,Self-employed,None,"Less than 20,000 euros per year",3,2,4,4,4,5,5,4,5,5,5,4,4,4,5,5,4,4,4,3,4,3,3,2,4,3,4,4,4,4,3,5,50,25,75,75,75,100,100,75,100,100,100,75,75,75,100,100,75,75,75,50,75,50,50,25,75,50,75,75,75,75,50,100
