n_participants,model_type,model_label,term,term_label,tipo_termino,n_boot_with_term,n_significant,mean_estimate,sd_estimate,mean_p_value,median_p_value,n_ok_models,significance_rate,conditional_significance_rate,term_presence_rate
1000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G3_Fearful_Careful:z_AUTONOMY,Arquetipo: G3 Fearful Careful x Dimensión: Autonomía,Interacción,5,2,-0.03596849078222625,0.009680528458401337,0.06387505984160928,0.07798144517534203,5,0.4,0.4,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_FINANCIAL,Arquetipo: G5 Uninterested x Dimensión: Seguridad financiera,Interacción,5,2,0.0752002056871181,0.021136177091243886,0.06705815957650754,0.058211097623664276,5,0.4,0.4,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_MEANING,Arquetipo: G5 Uninterested x Dimensión: Significado,Interacción,5,2,-0.0637823200532821,0.03896437163137229,0.2063343816463962,0.24658200066309274,5,0.4,0.4,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer:z_AUTONOMY,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Autonomía,Interacción,5,2,-0.027527198094645395,0.015607158898731306,0.2325963513805375,0.05869838568409686,5,0.4,0.4,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_AUTONOMY,Arquetipo: G5 Uninterested x Dimensión: Autonomía,Interacción,5,1,-0.04437915437984188,0.03766488578318035,0.32789157585081347,0.19959767260652092,5,0.2,0.2,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer:z_MEANING,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Significado,Interacción,5,1,-0.01208792747699208,0.01718477905231913,0.4387846994162239,0.5543871840689842,5,0.2,0.2,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,z_POPULARITY,Dimensión: Popularidad,Dimensión,5,0,0.004385607861397491,0.007466667841144746,0.32082168058333405,0.27790113342947137,5,0,0,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G4_HomoEconomicus:z_AUTONOMY,Arquetipo: G4 HomoEconomicus x Dimensión: Autonomía,Interacción,5,0,-0.0126142374096809,0.027903735329454487,0.39452434785614365,0.4639677041739132,5,0,0,1
1000,M2_REDUCED,M2 reducido: interacciones teóricas,z_STIMULATION,Dimensión: Estímulo,Dimensión,5,0,-0.004340001345618436,0.01020411037354763,0.6374602516597759,0.7691634448352297,5,0,0,1
2000,M0,M0: solo arquetipo,Knowledge|Considering,Knowledge|Considering,Umbral de etapa,4,4,-1.2523703089860292,0.06081624732255764,1.0387829661315926e-90,1.2184567534602488e-98,5,0.8,1,0.8
2000,M0,M0: solo arquetipo,macro_archetype_5G5_Uninterested,Arquetipo: G5 Uninterested,Arquetipo,4,4,-1.9014849113038177,0.03859718926297289,3.591231468523594e-63,1.2357061402388938e-65,5,0.8,1,0.8
2000,M0,M0: solo arquetipo,macro_archetype_5G3_Fearful_Careful,Arquetipo: G3 Fearful Careful,Arquetipo,4,4,-1.0882072402829022,0.07549215599967801,2.2812049900831824e-42,1.2375197126037726e-45,5,0.8,1,0.8
2000,M0,M0: solo arquetipo,Considering|Done,Considering|Done,Umbral de etapa,4,4,0.5723806492588893,0.05469099874985025,1.7155509856590173e-21,1.3124038838005958e-22,5,0.8,1,0.8
2000,M0,M0: solo arquetipo,macro_archetype_5G2_EarlyAdopter_Influencer,Arquetipo: G2 EarlyAdopter Influencer,Arquetipo,4,4,0.5757545560569038,0.07875971786874401,4.565561739447942e-14,4.4405890022375155e-14,5,0.8,1,0.8
2000,M0,M0: solo arquetipo,macro_archetype_5G4_HomoEconomicus,Arquetipo: G4 HomoEconomicus,Arquetipo,4,4,-0.5612208498602405,0.031450987164091844,6.041043575002155e-9,2.1852939380715655e-9,5,0.8,1,0.8
2000,M1,M1: arquetipo + dimensiones,z_AUTONOMY,Dimensión: Autonomía,Dimensión,5,5,0.20129327376395562,0.004674531411371382,6.294727516601052e-285,1.7694650685062495e-286,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,macro_archetype_5G3_Fearful_Careful,Arquetipo: G3 Fearful Careful,Arquetipo,5,5,5.746503417511215,0.1630686429373211,1.1618429571170653e-183,3.298083756763256e-188,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_SECURITY,Dimensión: Seguridad,Dimensión,5,5,-0.13291847897764114,0.005086742655209813,1.876517853672189e-146,1.33982774534146e-152,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,macro_archetype_5G4_HomoEconomicus,Arquetipo: G4 HomoEconomicus,Arquetipo,5,5,5.5279589441422265,0.10807508395619476,3.208868407155584e-123,3.0422970638375104e-133,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_MEANING,Dimensión: Significado,Dimensión,5,5,0.093076053436598,0.0010726288130645445,8.022826635693912e-85,2.115500768274145e-85,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,macro_archetype_5G5_Uninterested,Arquetipo: G5 Uninterested,Arquetipo,5,5,3.9954226698811777,0.11250022237870824,1.7124037337016922e-82,9.690143786275352e-86,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,Considering|Done,Considering|Done,Umbral de etapa,5,5,7.879126658156724,0.5105782006261709,6.467228913550832e-61,4.599322539289433e-70,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_PHYSIOLOGICAL,Dimensión: Materialidad,Dimensión,5,5,-0.05296000728306789,0.002767520887494685,7.409154092647135e-55,4.603743060618288e-58,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer,Arquetipo: G2 EarlyAdopter Influencer,Arquetipo,5,5,1.8153015100771357,0.10804554889075509,3.97372826343344e-52,1.1870376540831682e-60,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,Knowledge|Considering,Knowledge|Considering,Umbral de etapa,5,5,4.2233927042635955,0.5349857836243094,2.3168337503722137e-18,3.752360034269613e-24,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_COMPETENCE,Dimensión: Competencia,Dimensión,5,5,-0.026938757096257503,0.006818276106151865,1.7635643595906908e-6,1.4228234831737603e-9,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_STIMULATION,Dimensión: Estímulo,Dimensión,5,5,0.01849049881779205,0.002813095991211666,1.316996701702986e-4,1.8265153275379644e-6,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_RELATEDNESS,Dimensión: Vinculación,Dimensión,5,5,-0.016904741362936154,0.0027558026339872563,0.0037523098004595113,0.002313325217178341,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_POPULARITY,Dimensión: Popularidad,Dimensión,5,5,0.013042580622310689,0.0028436985255390077,0.004903606039556718,2.0154407597175534e-4,5,1,1,1
2000,M1,M1: arquetipo + dimensiones,z_FINANCIAL,Dimensión: Seguridad financiera,Dimensión,5,1,-0.006821481682863283,0.0051865859585995084,0.17032083737135223,0.06995769773269038,5,0.2,0.2,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_AUTONOMY,Dimensión: Autonomía,Dimensión,5,5,0.23001907047256503,0.0067268001794674685,9.405125119110016e-97,1.6758228572063495e-97,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_FINANCIAL,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Seguridad financiera,Interacción,5,5,0.2385516838308823,0.016818407828488608,1.0878203306458568e-46,1.4492890346488884e-54,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,Considering|Done,Considering|Done,Umbral de etapa,5,5,14.535353255904152,1.2753305270961317,1.3225179757663813e-40,1.2373768957421474e-49,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_PHYSIOLOGICAL,Arquetipo: G5 Uninterested x Dimensión: Materialidad,Interacción,5,5,-0.22109884375340866,0.0017968575374978576,1.3489053024275956e-39,3.5003441276282873e-40,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful,Arquetipo: G3 Fearful Careful,Arquetipo,5,5,18.155254729734395,1.124890295013956,4.7784747231777425e-34,2.6996581903039447e-39,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_PHYSIOLOGICAL,Arquetipo: G3 Fearful Careful x Dimensión: Materialidad,Interacción,5,5,-0.15276633138518925,0.0031766757407609932,1.6992212855636605e-31,7.192927304803137e-33,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_SECURITY,Dimensión: Seguridad,Dimensión,5,5,-0.12835024876020318,0.003446806730786101,4.698513277288555e-25,1.9788694682982208e-28,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_MEANING,Dimensión: Significado,Dimensión,5,5,0.12892308250717177,0.00974279304444377,1.4036503273050253e-22,1.6407374148578737e-28,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_FINANCIAL,Dimensión: Seguridad financiera,Dimensión,5,5,-0.10905190779792492,0.011191271648551436,6.621669526064631e-19,5.958460011056928e-22,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,Knowledge|Considering,Knowledge|Considering,Umbral de etapa,5,5,9.604040877091359,1.2709838258503552,2.069769791622255e-17,7.530636041555913e-25,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus,Arquetipo: G4 HomoEconomicus,Arquetipo,5,5,14.748836785024647,1.048902984941252,1.0799146393986178e-14,1.4358630450234026e-18,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_COMPETENCE,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Competencia,Interacción,5,5,-0.12552187791782207,0.016818994158946277,4.216257966484165e-14,6.835206709276284e-16,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer,Arquetipo: G2 EarlyAdopter Influencer,Arquetipo,5,5,9.638192289931691,1.3291657731379305,9.574275513197057e-11,3.042620072485215e-16,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_STIMULATION,Arquetipo: G4 HomoEconomicus x Dimensión: Estímulo,Interacción,5,5,0.13842496392340028,0.02101623294944091,5.54918014703463e-9,1.3891789345872862e-14,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_PHYSIOLOGICAL,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Materialidad,Interacción,5,5,-0.07608926569651418,0.010028634580842478,5.612314912828717e-9,2.924154990742018e-10,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_MEANING,Arquetipo: G4 HomoEconomicus x Dimensión: Significado,Interacción,5,5,-0.1297494909764328,0.011604008813560949,7.541273339150107e-9,4.499003899437904e-10,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested,Arquetipo: G5 Uninterested,Arquetipo,5,5,13.339556793397344,1.4542942956477038,9.442656998019823e-9,4.1879442992942524e-11,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_MEANING,Arquetipo: G3 Fearful Careful x Dimensión: Significado,Interacción,5,5,-0.11034564211422669,0.014157869438191039,1.0314332232201113e-8,6.5779770955911e-11,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_PHYSIOLOGICAL,Dimensión: Materialidad,Dimensión,5,5,0.05513819424689537,0.004868827687220274,2.105300158515618e-8,3.6843567573075026e-9,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_FINANCIAL,Arquetipo: G3 Fearful Careful x Dimensión: Seguridad financiera,Interacción,5,5,0.09249822162266298,0.012934276199655353,2.750137956958725e-6,8.587472095949435e-9,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_SECURITY,Arquetipo: G4 HomoEconomicus x Dimensión: Seguridad,Interacción,5,5,0.1033235925741518,0.014360953384393488,2.8011112493000845e-6,2.4621284942764046e-8,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_STIMULATION,Arquetipo: G3 Fearful Careful x Dimensión: Estímulo,Interacción,5,5,0.08134722141355913,0.014575719776570167,7.532889902026764e-6,8.67300746796217e-8,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_COMPETENCE,Arquetipo: G4 HomoEconomicus x Dimensión: Competencia,Interacción,5,5,-0.10790522928678674,0.019129295393487632,3.1064662154438274e-5,1.6356052268369202e-8,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_STIMULATION,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Estímulo,Interacción,5,5,-0.06120693114676783,0.0120093060808342,8.3504516831823e-5,1.4898344369076688e-5,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_RELATEDNESS,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Vinculación,Interacción,5,5,-0.07162254693583084,0.00883292275177918,1.1409793304211541e-4,5.865303396791808e-5,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_SECURITY,Arquetipo: G3 Fearful Careful x Dimensión: Seguridad,Interacción,5,5,-0.06398828529781454,0.010499239814547336,2.8861916952789346e-4,2.304335928112201e-4,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_POPULARITY,Dimensión: Popularidad,Dimensión,5,5,0.039387850948451514,0.0092126900605761,3.28052829725885e-4,3.1746203447954715e-5,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_POPULARITY,Arquetipo: G3 Fearful Careful x Dimensión: Popularidad,Interacción,5,5,-0.052343809364848615,0.011025414226578581,4.388516366787808e-4,2.37060376307837e-4,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_POPULARITY,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Popularidad,Interacción,5,5,-0.044895455565906496,0.007516139733829467,8.870232521353573e-4,1.0362303089385626e-4,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_FINANCIAL,Arquetipo: G5 Uninterested x Dimensión: Seguridad financiera,Interacción,5,5,0.10416463190221129,0.015711666783520258,9.587430699627393e-4,3.463407310782402e-4,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_STIMULATION,Arquetipo: G5 Uninterested x Dimensión: Estímulo,Interacción,5,5,0.08579186597229266,0.017904154987335483,0.001857911298051711,0.0011831234384062175,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_FINANCIAL,Arquetipo: G4 HomoEconomicus x Dimensión: Seguridad financiera,Interacción,5,5,-0.0679977974405849,0.009963355074345492,0.0030903494511423137,1.798866151670107e-4,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_PHYSIOLOGICAL,Arquetipo: G4 HomoEconomicus x Dimensión: Materialidad,Interacción,5,5,-0.04925759773947528,0.008359202434479558,0.004997651089199518,0.0029451847699563643,5,1,1,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_MEANING,Arquetipo: G5 Uninterested x Dimensión: Significado,Interacción,5,4,-0.08043836857448813,0.02538470032742566,0.024540585325286128,0.003760707271795015,5,0.8,0.8,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_MEANING,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Significado,Interacción,5,4,0.03550456187145311,0.007672779987913587,0.026760901235935705,0.009343135605409869,5,0.8,0.8,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_COMPETENCE,Arquetipo: G5 Uninterested x Dimensión: Competencia,Interacción,5,4,-0.07668175076472002,0.02124138159446637,0.027207091634108435,0.03195643941539232,5,0.8,0.8,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_AUTONOMY,Arquetipo: G5 Uninterested x Dimensión: Autonomía,Interacción,5,2,-0.03923795800117934,0.024673071238683904,0.2133692684340686,0.05817396296024665,5,0.4,0.4,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_AUTONOMY,Arquetipo: G4 HomoEconomicus x Dimensión: Autonomía,Interacción,5,2,-0.02524448420035884,0.012309778408846636,0.23813268446216307,0.1010591739379278,5,0.4,0.4,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_AUTONOMY,Arquetipo: G3 Fearful Careful x Dimensión: Autonomía,Interacción,5,1,-0.021612329740048328,0.008014227731485888,0.15524596637780977,0.13637594572475867,5,0.2,0.2,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_COMPETENCE,Dimensión: Competencia,Dimensión,5,1,7.691963929411143e-4,0.014817500966178008,0.31016180471705174,0.2958659255926283,5,0.2,0.2,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_POPULARITY,Arquetipo: G4 HomoEconomicus x Dimensión: Popularidad,Interacción,5,1,-0.015305485045676597,0.023865112557270803,0.5496401750176421,0.6385389738621388,5,0.2,0.2,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_SECURITY,Arquetipo: G5 Uninterested x Dimensión: Seguridad,Interacción,5,0,0.03200423286828051,0.012861498390985741,0.31371194008961184,0.33422969266982344,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_STIMULATION,Dimensión: Estímulo,Dimensión,5,0,-0.008916517911002085,0.010017963669003467,0.32909405961750055,0.2044027897990391,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_COMPETENCE,Arquetipo: G3 Fearful Careful x Dimensión: Competencia,Interacción,5,0,-0.006680075282331987,0.019609756714175256,0.3760172105204831,0.17399237043038715,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_RELATEDNESS,Arquetipo: G5 Uninterested x Dimensión: Vinculación,Interacción,5,0,0.01896861758398293,0.02065181415224881,0.4609591310341281,0.48332513795100013,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_AUTONOMY,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Autonomía,Interacción,5,0,-0.0075474925002455215,0.006100283889299439,0.5915563018884171,0.5150547065976318,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G4_HomoEconomicus:z_RELATEDNESS,Arquetipo: G4 HomoEconomicus x Dimensión: Vinculación,Interacción,5,0,-0.004264507874706569,0.016723547479723027,0.593323958446758,0.5730268432023788,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G5_Uninterested:z_POPULARITY,Arquetipo: G5 Uninterested x Dimensión: Popularidad,Interacción,5,0,-0.0044432380933451575,0.014613316155033671,0.6143007028855022,0.7126429036027795,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,z_RELATEDNESS,Dimensión: Vinculación,Dimensión,5,0,-0.0023618949363348306,0.0079082308924464835,0.6604954965518667,0.5882119948769611,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G2_EarlyAdopter_Influencer:z_SECURITY,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Seguridad,Interacción,5,0,-0.0022568885205326095,0.006758818895081249,0.7186314931334861,0.6946867988485306,5,0,0,1
2000,M2_FULL,M2 completo: interacción arquetipo x todas las dimensiones,macro_archetype_5G3_Fearful_Careful:z_RELATEDNESS,Arquetipo: G3 Fearful Careful x Dimensión: Vinculación,Interacción,5,0,0.0027500119212636146,0.011785048122577267,0.7275409002788812,0.8471387030617157,5,0,0,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_SECURITY,Dimensión: Seguridad,Dimensión,5,5,-0.135282167129127,0.0041330738117365505,6.38099598550483e-114,1.0477858772005983e-118,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_AUTONOMY,Dimensión: Autonomía,Dimensión,5,5,0.22823599180453108,0.006934136179696669,4.339798804470248e-103,7.276104403714905e-104,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_PHYSIOLOGICAL,Arquetipo: G5 Uninterested x Dimensión: Materialidad,Interacción,5,5,-0.22449271838579463,0.007360652820362813,2.4960823406643904e-52,4.3623005884588195e-54,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G3_Fearful_Careful:z_PHYSIOLOGICAL,Arquetipo: G3 Fearful Careful x Dimensión: Materialidad,Interacción,5,5,-0.17530644370934215,0.008145203697436251,9.192372049372016e-44,5.529088692281369e-46,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G3_Fearful_Careful,Arquetipo: G3 Fearful Careful,Arquetipo,5,5,14.702869883335222,1.0954478416959952,7.789163797195407e-37,1.018344295376654e-41,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,Considering|Done,Considering|Done,Umbral de etapa,5,5,11.917326942921136,1.109938401831797,2.4274407474909457e-36,5.809947966246206e-47,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_MEANING,Dimensión: Significado,Dimensión,5,5,0.14627672304993392,0.005284660418015323,1.0475400783857504e-34,4.179188379902959e-39,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer:z_FINANCIAL,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Seguridad financiera,Interacción,5,5,0.18780628504768063,0.014661682155129674,1.8203859986427986e-33,2.127148159243935e-41,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G4_HomoEconomicus,Arquetipo: G4 HomoEconomicus,Arquetipo,5,5,15.64964236367659,0.7403569337997579,1.9021279255203055e-23,1.480174082426553e-27,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G3_Fearful_Careful:z_MEANING,Arquetipo: G3 Fearful Careful x Dimensión: Significado,Interacción,5,5,-0.13584449194023082,0.009048625234039417,6.085377232952287e-16,3.1782146945982357e-18,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer:z_PHYSIOLOGICAL,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Materialidad,Interacción,5,5,-0.09664188113906465,0.009786411201854505,7.017031824699241e-16,1.566211927387909e-16,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,Knowledge|Considering,Knowledge|Considering,Umbral de etapa,5,5,7.2843301372249245,1.1334590339534765,7.037875908971478e-13,1.1050635446941408e-20,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G4_HomoEconomicus:z_STIMULATION,Arquetipo: G4 HomoEconomicus x Dimensión: Estímulo,Interacción,5,5,0.14829975913159782,0.01910792093896416,1.1265965910223666e-11,3.1211505746273434e-16,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_FINANCIAL,Dimensión: Seguridad financiera,Dimensión,5,5,-0.0776037762416554,0.007189776718380088,1.1590086512549325e-11,1.2287229657577712e-14,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested,Arquetipo: G5 Uninterested,Arquetipo,5,5,12.85030805422812,1.4554246768243784,2.4866162418899605e-11,1.9604377178752365e-16,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G4_HomoEconomicus:z_MEANING,Arquetipo: G4 HomoEconomicus x Dimensión: Significado,Interacción,5,5,-0.13992203985218546,0.014045508606804518,1.06478673141798e-10,7.010765190575779e-11,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_PHYSIOLOGICAL,Dimensión: Materialidad,Dimensión,5,5,0.062288480934482054,0.0049174813275513415,1.4745698741493476e-10,1.0017754068138128e-12,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G3_Fearful_Careful:z_STIMULATION,Arquetipo: G3 Fearful Careful x Dimensión: Estímulo,Interacción,5,5,0.09748165191906366,0.012809448902700478,5.376449404505806e-10,1.6310162257369677e-12,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G2_EarlyAdopter_Influencer:z_STIMULATION,Arquetipo: G2 EarlyAdopter Influencer x Dimensión: Estímulo,Interacción,5,5,-0.08499878624870894,0.011632684244131766,6.589876638460843e-9,8.322938260728749e-12,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_COMPETENCE,Dimensión: Competencia,Dimensión,5,5,-0.03413869326630495,0.008360043117414725,8.535213704300765e-8,3.0465721947646925e-9,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G4_HomoEconomicus:z_FINANCIAL,Arquetipo: G4 HomoEconomicus x Dimensión: Seguridad financiera,Interacción,5,5,-0.09171297209418387,0.008252551772387434,1.2990723675460629e-5,7.532196239409323e-7,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,macro_archetype_5G5_Uninterested:z_STIMULATION,Arquetipo: G5 Uninterested x Dimensión: Estímulo,Interacción,5,5,0.09471544678435996,0.015615609392557536,1.468762525929719e-4,9.659593421140038e-5,5,1,1,1
2000,M2_REDUCED,M2 reducido: interacciones teóricas,z_RELATEDNESS,Dimensión: Vinculación,Dimensión,5,5,-0.025720257656368293,0.0038583360422630017,1.692017139917095e-4,8.042755530950019e-5,5,1,1,1
