row_id,participant_id,decision_id,technology,original_archetype,macro_archetype_5,adoption_stage,response_style_latent,FINANCIAL,SECURITY,COMPETENCE,AUTONOMY,PHYSIOLOGICAL,RELATEDNESS,STIMULATION,POPULARITY,MEANING
143,synthetic_1040,2,energy_efficient_appliances,Careful,G3_Fearful_Careful,Done,0.20129212099458005,55.9,57.825,49.26,52.225,33,40.02,36.266666666666666,33.45,50.349999999999994
144,synthetic_1040,3,electricity_tariff_change,Careful,G3_Fearful_Careful,Knowledge,0.20129212099458005,56.56,70.425,53.839999999999996,29.7,64.6,41.88,25.03333333333333,44.599999999999994,48.8
145,synthetic_1041,1,heat_pump_heating_system,Stubborn,G1_Activist_Stubborn_Sentient,Considering,0.4070881668872562,50.08,54.825,63.879999999999995,46.625,37.7,50.58,57.03333333333333,65.4,55.2
146,synthetic_1041,2,electric_vehicle,Stubborn,G1_Activist_Stubborn_Sentient,Done,0.4070881668872562,36.160000000000004,50.15,59.16,65.1,38.7,55.1,62.3,46.150000000000006,76.80000000000001
147,synthetic_1041,3,domestic_hot_water_system,Stubborn,G1_Activist_Stubborn_Sentient,Considering,0.4070881668872562,50.9,50.875,75.78,54.875,36.65,50.5,48.86666666666667,41.95,53.75
148,synthetic_1042,1,envelope_renovation,Homo_Economicus,G4_HomoEconomicus,Knowledge,4.676494184252935,64.88,66.725,66.06,44.15,30.9,44.8,39.13333333333333,44.05,47.35
149,synthetic_1042,2,electric_vehicle,Homo_Economicus,G4_HomoEconomicus,Considering,4.676494184252935,66.92,81.8,63.660000000000004,52,43.55,43.36,54.6,51.75,37.2
150,synthetic_1042,3,electricity_tariff_change,Homo_Economicus,G4_HomoEconomicus,Knowledge,4.676494184252935,71.96,74.075,69.96000000000001,49.175,43.75,43.74,46.53333333333333,40.45,43.150000000000006
151,synthetic_1043,1,heat_recovery_mechanical_ventilation,Careful,G3_Fearful_Careful,Knowledge,-2.2663643755881657,58.02,81.925,52.88,29.975,54.199999999999996,42.56,24.3,31.549999999999997,44.849999999999994
152,synthetic_1043,2,electricity_tariff_change,Careful,G3_Fearful_Careful,Knowledge,-2.2663643755881657,57.7,69.5,58.56,36.449999999999996,80.25,35.92,25.866666666666667,36.35,41.95
153,synthetic_1043,3,electricity_tariff_change,Careful,G3_Fearful_Careful,Knowledge,-2.2663643755881657,53.02,74,51.7,24.55,42.5,48.82,25.466666666666665,37.45,43.2
154,synthetic_1044,1,micro_efficiency_measures,Fearful,G3_Fearful_Careful,Knowledge,-1.5013611532942424,45.16,87.15,61,28.85,44,36.08,44.833333333333336,56.1,41.8
155,synthetic_1044,2,smart_home_devices,Fearful,G3_Fearful_Careful,Considering,-1.5013611532942424,55.86,58.975,74.04,45.55,44.25,51.9,47.03333333333333,35.900000000000006,43.9
156,synthetic_1044,3,cooling_system,Fearful,G3_Fearful_Careful,Considering,-1.5013611532942424,52.98,61.05,67.02,28.275,58.5,52.82,28.46666666666667,43.3,51.25
157,synthetic_1045,1,elevator,Influencer,G2_EarlyAdopter_Influencer,Knowledge,0.49597415598443,46.7,67.85,66.46000000000001,50.275,46.25,51.1,50.266666666666666,62.1,53.2
158,synthetic_1045,2,elevator,Influencer,G2_EarlyAdopter_Influencer,Considering,0.49597415598443,56.44,46.55,67.14,51.125,58.6,59.66,54.199999999999996,39.7,57.2
159,synthetic_1045,3,cooling_system,Influencer,G2_EarlyAdopter_Influencer,Considering,0.49597415598443,54.18,58.6,51.52,59.325,56.05,65.12,67.73333333333333,65.4,57.7
160,synthetic_1046,1,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Done,3.5894979109332983,78.28,62.125,68.2,65.2,36.2,68.84,62.46666666666667,67.85,68.5
161,synthetic_1046,2,rooftop_solar_pv,Early_Adopter,G2_EarlyAdopter_Influencer,Done,3.5894979109332983,67.48,70.05,62.84,62.525,47.5,61.24,50,49.099999999999994,48.9
162,synthetic_1046,3,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,3.5894979109332983,55.32,62.75,71.82,52.4,50.2,58.94,58.6,45.849999999999994,49.7
163,synthetic_1047,1,rooftop_solar_pv,Careful,G3_Fearful_Careful,Knowledge,7.582387972693662,67.78,82.6,70.46,42.85,55.55,61.14,42.233333333333334,53.3,58.1
164,synthetic_1047,2,energy_efficient_appliances,Careful,G3_Fearful_Careful,Knowledge,7.582387972693662,45.94,86.75,61.1,49.85,54.900000000000006,50.9,32.199999999999996,51.3,63.8
165,synthetic_1047,3,heat_pump_heating_system,Careful,G3_Fearful_Careful,Considering,7.582387972693662,64.24000000000001,69.675,67.38,48.2,50.5,55.52,55.96666666666667,47.6,53.85
166,synthetic_1048,1,balcony_solar_kits,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,6.3287458226818,62.94,58.3,73.06,59.85,71.55,56.92,61.06666666666667,72.8,47.5
167,synthetic_1048,2,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,6.3287458226818,56.54,55.775,68.34,88.05,51,55.32,60.833333333333336,68.5,73.1
168,synthetic_1048,3,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,6.3287458226818,64.82,61.625,65.86,46.625,63.95,55.24,67.26666666666667,67.05000000000001,61.65
169,synthetic_1049,1,envelope_renovation,Stubborn,G1_Activist_Stubborn_Sentient,Done,3.8410214151326976,41.54,63.75,68.18,66.25,47.55,55.66,58.83333333333333,51.75,67.8
170,synthetic_1049,2,envelope_renovation,Stubborn,G1_Activist_Stubborn_Sentient,Considering,3.8410214151326976,53.9,50.474999999999994,79.74,62.8,46.3,57.4,52.3,50.65,67
171,synthetic_1049,3,smart_home_devices,Stubborn,G1_Activist_Stubborn_Sentient,Considering,3.8410214151326976,45.099999999999994,48.75,75.92,60.925000000000004,56,56.74,45.5,45.75,74.7
172,synthetic_105,1,energy_storage_systems,Fearful,G3_Fearful_Careful,Considering,-6.065916142402923,50.6,61.025,76,40.775,27.5,34.52,42,39.85,37.7
173,synthetic_105,2,elevator,Fearful,G3_Fearful_Careful,Knowledge,-6.065916142402923,44.74,70.325,49.44,25.925,52.05,34.1,33.166666666666664,37.8,33.15
174,synthetic_105,3,heat_pump_heating_system,Fearful,G3_Fearful_Careful,Considering,-6.065916142402923,49.44,55.8,64.9,30.375,28.85,48.94,37.333333333333336,46.3,30.4
175,synthetic_1050,1,elevator,Uninterested,G5_Uninterested,Knowledge,-7.612307908417849,36.24,45.175,47.18,19.075,75.5,41.82,30.900000000000002,40.45,27.35
176,synthetic_1050,2,heat_pump_heating_system,Uninterested,G5_Uninterested,Knowledge,-7.612307908417849,39.78,54.925000000000004,35.76,19,72.65,41.44,28.099999999999998,41.8,34.15
177,synthetic_1050,3,balcony_solar_kits,Uninterested,G5_Uninterested,Knowledge,-7.612307908417849,46.24,56.35,42.36,26.425,67.5,37.62,20.5,38,14.850000000000001
178,synthetic_1051,1,micro_efficiency_measures,Activist,G1_Activist_Stubborn_Sentient,Knowledge,3.789299015500947,43.22,62.3,73.56,56.375,31.35,51.16,49.733333333333334,42.1,68.05000000000001
179,synthetic_1051,2,energy_community,Activist,G1_Activist_Stubborn_Sentient,Done,3.789299015500947,57.28,62.7,60.74,61,55.15,64.22,57.766666666666666,57.1,60.65
180,synthetic_1051,3,fossil_fuel_or_biomass_heating_system,Activist,G1_Activist_Stubborn_Sentient,Done,3.789299015500947,42,56.400000000000006,68.3,71.275,38.15,72.98,50.06666666666667,55.65,68.25
181,synthetic_1052,1,heat_recovery_mechanical_ventilation,Stubborn,G1_Activist_Stubborn_Sentient,Considering,3.0136814886920464,55.14,56.6,71.6,63.425000000000004,49.65,52.660000000000004,53.233333333333334,49.8,68.2
182,synthetic_1052,2,heat_recovery_mechanical_ventilation,Stubborn,G1_Activist_Stubborn_Sentient,Done,3.0136814886920464,45.78,50.675,58.6,72.25,39.15,46.88,49.96666666666667,62.65,56
183,synthetic_1052,3,heat_pump_heating_system,Stubborn,G1_Activist_Stubborn_Sentient,Considering,3.0136814886920464,46.86,52.099999999999994,74.74,53.1,29.25,56.42,55.43333333333334,61.75,56.900000000000006
184,synthetic_1053,1,micro_efficiency_measures,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-2.7911885080873047,41.980000000000004,45.75,59.64,46.375,37.7,40.78,47.9,44.85,60.45
185,synthetic_1053,2,cooling_system,Stubborn,G1_Activist_Stubborn_Sentient,Knowledge,-2.7911885080873047,39.66,59.9,36.08,48.2,31.35,54.34,39.8,37.650000000000006,47.2
186,synthetic_1053,3,balcony_solar_kits,Stubborn,G1_Activist_Stubborn_Sentient,Knowledge,-2.7911885080873047,38.72,55.1,39.160000000000004,54.325,36.3,47.86,39.4,31.3,55.75
187,synthetic_1054,1,electric_vehicle,Fearful,G3_Fearful_Careful,Considering,-2.2597208441370116,56.519999999999996,69.425,75.53999999999999,41.225,48.8,48.02,42.8,44,35.05
188,synthetic_1054,2,electric_vehicle,Fearful,G3_Fearful_Careful,Knowledge,-2.2597208441370116,52.76,79.825,45.52,30.15,46.7,49.8,33.733333333333334,55.5,55.85
189,synthetic_1054,3,rooftop_solar_pv,Fearful,G3_Fearful_Careful,Considering,-2.2597208441370116,54.1,63.199999999999996,66.32,36.85,36.1,49.3,27.133333333333336,44.6,42.849999999999994
190,synthetic_1055,1,elevator,Fearful,G3_Fearful_Careful,Considering,-5.476601379767921,47.36,61.724999999999994,70.8,31.75,34.5,49.48,24.166666666666668,44.6,41.55
191,synthetic_1055,2,energy_community,Fearful,G3_Fearful_Careful,Knowledge,-5.476601379767921,40.06,76.925,53.3,30.55,68.30000000000001,47.339999999999996,32.43333333333334,49.75,41.35
192,synthetic_1055,3,energy_storage_systems,Fearful,G3_Fearful_Careful,Knowledge,-5.476601379767921,44.28,75.375,52.66,21.15,47.9,35.019999999999996,34.66666666666667,49.900000000000006,44.25
193,synthetic_1056,1,energy_community,Influencer,G2_EarlyAdopter_Influencer,Done,-0.05018789911844239,65.44,59.2,59.82,62.55,45.55,53.8,63.1,58.849999999999994,71.4
194,synthetic_1056,2,heat_pump_heating_system,Influencer,G2_EarlyAdopter_Influencer,Considering,-0.05018789911844239,58.04,64.275,58.14,52.7,43.05,66.17999999999999,48.96666666666667,53.849999999999994,57.45
195,synthetic_1056,3,energy_storage_systems,Influencer,G2_EarlyAdopter_Influencer,Considering,-0.05018789911844239,58.06,53.975,57.9,50.25,49.55,60.76,59.03333333333334,65.25,61.5
196,synthetic_1057,1,electric_vehicle,Activist,G1_Activist_Stubborn_Sentient,Knowledge,0.3625200627132294,48.86,56.775000000000006,50.72,54.425,46.7,50.9,65.56666666666666,44.4,48.6
197,synthetic_1057,2,heat_recovery_mechanical_ventilation,Activist,G1_Activist_Stubborn_Sentient,Considering,0.3625200627132294,46.16,62.725,67.16,57.35,53.2,55.260000000000005,51.733333333333334,56.15,65.75
198,synthetic_1057,3,envelope_renovation,Activist,G1_Activist_Stubborn_Sentient,Considering,0.3625200627132294,48.24,50.475,70.75999999999999,59.15,34.8,56.260000000000005,56.96666666666667,52.900000000000006,65
199,synthetic_1058,1,fossil_fuel_or_biomass_heating_system,Influencer,G2_EarlyAdopter_Influencer,Considering,-7.014201842578312,39.46,41.35,56.28,49.8,35.2,47.5,54.7,48.45,51.2
200,synthetic_1058,2,heat_recovery_mechanical_ventilation,Influencer,G2_EarlyAdopter_Influencer,Done,-7.014201842578312,47.22,45.875,44.34,53.25,43.150000000000006,44.82,43.333333333333336,41.599999999999994,68.2
201,synthetic_1058,3,smart_home_devices,Influencer,G2_EarlyAdopter_Influencer,Considering,-7.014201842578312,37.14,47,47.1,52.025000000000006,23.95,53.54,53.46666666666667,51.6,47.599999999999994
202,synthetic_1059,1,electricity_tariff_change,Influencer,G2_EarlyAdopter_Influencer,Considering,-6.325350531900149,49.839999999999996,40.575,56.72,45.125,47.45,51.02,57.63333333333333,28,34.2
203,synthetic_1059,2,electric_vehicle,Influencer,G2_EarlyAdopter_Influencer,Knowledge,-6.325350531900149,44.6,47.325,58.059999999999995,42.275,41.8,56.92,38.733333333333334,37.95,39.05
204,synthetic_1059,3,energy_efficient_appliances,Influencer,G2_EarlyAdopter_Influencer,Knowledge,-6.325350531900149,35.62,48.625,52.96,48.725,42,51.339999999999996,49.63333333333333,65.15,44.6
205,synthetic_106,1,rooftop_solar_pv,Stubborn,G1_Activist_Stubborn_Sentient,Done,7.686446231074165,42.9,58.85,61.839999999999996,78.075,52.2,69.3,47.5,68,70.9
206,synthetic_106,2,cooling_system,Stubborn,G1_Activist_Stubborn_Sentient,Considering,7.686446231074165,51.9,61.725,70.9,66.75,48.1,64.88,59.1,50.2,72.2
207,synthetic_106,3,heat_recovery_mechanical_ventilation,Stubborn,G1_Activist_Stubborn_Sentient,Considering,7.686446231074165,57.5,60.425,69.12,61.775,50.45,61.58,62.96666666666667,60.05,74.45
208,synthetic_1060,1,fossil_fuel_or_biomass_heating_system,Homo_Economicus,G4_HomoEconomicus,Considering,0.697940309669504,73.03999999999999,74.425,53.82,46.4,55.9,44.9,39.96666666666667,40.75,47.95
209,synthetic_1060,2,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Considering,0.697940309669504,63.02,70.475,68.78,54.75,37.95,38.38,60.2,47.900000000000006,31.85
210,synthetic_1060,3,domestic_hot_water_system,Homo_Economicus,G4_HomoEconomicus,Considering,0.697940309669504,46.839999999999996,81.4,57.199999999999996,32.225,28.45,43.16,41.53333333333333,51.55,35.7
211,synthetic_1061,1,elevator,Homo_Economicus,G4_HomoEconomicus,Knowledge,-4.107535753470901,74.04,60.1,58.660000000000004,26.425,36.25,29.080000000000002,28.233333333333334,33.75,31.15
212,synthetic_1061,2,energy_efficient_appliances,Homo_Economicus,G4_HomoEconomicus,Considering,-4.107535753470901,50.02,71.35,55.54,43.05,31.15,35.92,34.333333333333336,59.5,39.5
213,synthetic_1061,3,electric_vehicle,Homo_Economicus,G4_HomoEconomicus,Done,-4.107535753470901,42.22,45.7,49.36,50.8,40.3,39.04,50.46666666666667,31.549999999999997,41.45
214,synthetic_1062,1,electricity_tariff_change,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-1.196865289477923,50.22,61.375,65.82,56.075,17.35,52.6,54.9,64.95,44.7
215,synthetic_1062,2,micro_efficiency_measures,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.196865289477923,54.02,50.275000000000006,62.1,66.875,32.1,57.24,54.13333333333333,65.7,46.650000000000006
216,synthetic_1062,3,micro_efficiency_measures,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-1.196865289477923,48.36,53.9,58.86,51.075,53.75,54.52,52.86666666666667,54.099999999999994,49.25
217,synthetic_1063,1,domestic_hot_water_system,Influencer,G2_EarlyAdopter_Influencer,Done,4.030866744442503,55.62,51.275,63.14,62.275,59.5,56.42,62.800000000000004,60.849999999999994,62.65
218,synthetic_1063,2,heat_recovery_mechanical_ventilation,Influencer,G2_EarlyAdopter_Influencer,Considering,4.030866744442503,55.82,53.2,72.42,48.25,59.8,73.92,58.266666666666666,47.6,54.05
219,synthetic_1063,3,heat_pump_heating_system,Influencer,G2_EarlyAdopter_Influencer,Done,4.030866744442503,57.36,55.375,68.6,62.95,54.25,62.56,63.3,67.05,74.8
220,synthetic_1064,1,elevator,Careful,G3_Fearful_Careful,Knowledge,-1.703644805133402,57.88,71.325,53.72,27.375,47.599999999999994,40.32,38.9,50.05,35.95
221,synthetic_1064,2,electricity_tariff_change,Careful,G3_Fearful_Careful,Knowledge,-1.703644805133402,56.48,80.475,53.92,40.949999999999996,56.1,55.22,32.93333333333334,45.3,50.55
222,synthetic_1064,3,domestic_hot_water_system,Careful,G3_Fearful_Careful,Knowledge,-1.703644805133402,53.04,70.275,50.62,32.425,46.85,46.44,25.633333333333333,37.7,36
223,synthetic_1065,1,elevator,Early_Adopter,G2_EarlyAdopter_Influencer,Done,0.5082572593077923,48.04,55.25,60.36,66.05,51.5,53.92,46.7,65.45,54.3
224,synthetic_1065,2,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,0.5082572593077923,55.78,50.724999999999994,67.2,66.475,40.7,54.14,47.833333333333336,52.05,52.85
225,synthetic_1065,3,energy_storage_systems,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,0.5082572593077923,65.72,38.1,67.28,49,46.25,49.980000000000004,59.86666666666667,47.9,42.3
226,synthetic_1066,1,elevator,Homo_Economicus,G4_HomoEconomicus,Done,2.463084098332627,55.98,53.4,48.72,63.525,45.8,27.8,57.53333333333333,46.65,45.6
227,synthetic_1066,2,envelope_renovation,Homo_Economicus,G4_HomoEconomicus,Knowledge,2.463084098332627,70.1,68.725,64.94,30.95,32.7,40.66,39.333333333333336,43.9,44.5
228,synthetic_1066,3,energy_community,Homo_Economicus,G4_HomoEconomicus,Considering,2.463084098332627,57.64,78.35,66.52,47,32,38.08,50.733333333333334,37.75,48.35
229,synthetic_1067,1,balcony_solar_kits,Fearful,G3_Fearful_Careful,Done,-4.498630844084549,53.68,60.025,39.28,56.825,43.45,43.26,40,32.95,34.55
230,synthetic_1067,2,domestic_hot_water_system,Fearful,G3_Fearful_Careful,Considering,-4.498630844084549,55.58,52.525,65.38,35.775,41.8,53.36,42.66666666666667,28.15,45.45
231,synthetic_1067,3,rooftop_solar_pv,Fearful,G3_Fearful_Careful,Considering,-4.498630844084549,45.36,59.725,69.3,41.8,33.45,43.24,42.63333333333333,45.55,42.55
232,synthetic_1068,1,rooftop_solar_pv,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,4.970708087780728,59.06,60.65,69.64,44.85,49.8,62.18,60.766666666666666,61.5,44.25
233,synthetic_1068,2,rooftop_solar_pv,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,4.970708087780728,53.8,58.475,55.6,44.6,46.9,56.82,53.166666666666664,75.2,42.6
234,synthetic_1068,3,smart_home_devices,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,4.970708087780728,69.03999999999999,45.875,61.7,58.225,41.95,60.92,56.56666666666667,63.349999999999994,55.150000000000006
235,synthetic_1069,1,heat_pump_heating_system,Uninterested,G5_Uninterested,Done,3.6680614291188647,60.02,57.4,53.78,42.225,34.15,50.28,45.199999999999996,68.1,42.9
236,synthetic_1069,2,domestic_hot_water_system,Uninterested,G5_Uninterested,Considering,3.6680614291188647,48.86,64.925,50.48,50.4,41.45,47.7,35.03333333333333,50.3,50.75
237,synthetic_1069,3,domestic_hot_water_system,Uninterested,G5_Uninterested,Knowledge,3.6680614291188647,43.1,62.2,43.3,36.75,79.55000000000001,57.72,47.5,39,46.25
238,synthetic_107,1,electricity_tariff_change,Uninterested,G5_Uninterested,Knowledge,2.288543111224992,46.74,70.2,65.4,47.199999999999996,68.80000000000001,49.879999999999995,24.566666666666666,42.3,40
239,synthetic_107,2,micro_efficiency_measures,Uninterested,G5_Uninterested,Knowledge,2.288543111224992,54.04,61,56.8,41.625,84.94999999999999,65.32,31.966666666666665,29.95,50.25
240,synthetic_107,3,heat_recovery_mechanical_ventilation,Uninterested,G5_Uninterested,Considering,2.288543111224992,60.18,63.9,58.84,34.825,47.55,46.88,28.433333333333334,61.35,42.849999999999994
241,synthetic_1070,1,cooling_system,Fearful,G3_Fearful_Careful,Knowledge,5.091861171977836,56.86,81.025,66.6,27.325,58.75,46.9,45.7,49.45,58.550000000000004
242,synthetic_1070,2,cooling_system,Fearful,G3_Fearful_Careful,Knowledge,5.091861171977836,55.9,80.6,61.48,43.95,63.95,49.76,27.733333333333334,38.5,42.1
243,synthetic_1070,3,energy_community,Fearful,G3_Fearful_Careful,Knowledge,5.091861171977836,53.76,88.45,67.54,36.75,62.3,52.46,53.833333333333336,56.7,54.150000000000006
244,synthetic_1071,1,heat_pump_heating_system,Homo_Economicus,G4_HomoEconomicus,Considering,-1.7048044116006411,48.78,80.575,60.66,53.3,38.95,31.3,31.23333333333333,46.05,28.25
245,synthetic_1071,2,balcony_solar_kits,Homo_Economicus,G4_HomoEconomicus,Knowledge,-1.7048044116006411,65.58,58.725,50.38,38.3,28.75,50.04,39.36666666666667,34,30.7
246,synthetic_1071,3,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Knowledge,-1.7048044116006411,67.88,59.45,54.74,43.099999999999994,44.9,35.04,46.43333333333334,28.799999999999997,49.4
247,synthetic_1072,1,envelope_renovation,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-5.857278358405413,33.14,42.2,63.3,55.9,33.35,49,42.06666666666666,54.5,56.1
248,synthetic_1072,2,smart_home_devices,Stubborn,G1_Activist_Stubborn_Sentient,Knowledge,-5.857278358405413,42.22,50.225,44.9,37.775,31,43.88,50.266666666666666,34.650000000000006,53.25
249,synthetic_1072,3,heat_recovery_mechanical_ventilation,Stubborn,G1_Activist_Stubborn_Sentient,Done,-5.857278358405413,33.18,42.825,35.72,55.375,37.75,48.32,49.166666666666664,53.650000000000006,57.15
250,synthetic_1073,1,micro_efficiency_measures,Stubborn,G1_Activist_Stubborn_Sentient,Done,2.0446517991235127,38.620000000000005,48.225,68.86,66.725,65.4,50.38,59.9,42.4,61.900000000000006
251,synthetic_1073,2,energy_community,Stubborn,G1_Activist_Stubborn_Sentient,Done,2.0446517991235127,38,57.875,52.16,61.8,52.2,57.04,59.666666666666664,42.45,67.5
252,synthetic_1073,3,fossil_fuel_or_biomass_heating_system,Stubborn,G1_Activist_Stubborn_Sentient,Knowledge,2.0446517991235127,39.26,47.425,53.4,47.025,25.799999999999997,50.66,57.3,33.05,57.95
253,synthetic_1074,1,electric_vehicle,Homo_Economicus,G4_HomoEconomicus,Done,2.4741290071369977,52.86,52.275,50.059999999999995,47.575,44.45,44.04,48.4,42,50.95
