stage_dimension_id,participant_id,stage,technology,dimension_key,dimension,n_determinants_linked,n_determinants_filled,n_determinants_missing
219,PROLIFIC_6a07318351b163db6f9887f1,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,2,2
220,PROLIFIC_6a07318351b163db6f9887f1,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,1,1
221,PROLIFIC_698222e236223bf37e0685a3,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
222,PROLIFIC_698222e236223bf37e0685a3,Implementada,Electrodomésticos eficientes,PHYSIOLOGICAL,Materialidad,2,2,0
223,PROLIFIC_69d023c8f299f5b1cc355e64,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
224,PROLIFIC_69d023c8f299f5b1cc355e64,Implementada,Renovación de envolvente,SECURITY,Seguridad,4,3,1
225,PROLIFIC_69d023c8f299f5b1cc355e64,Implementada,Renovación de envolvente,COMPETENCE,Competencia,5,5,0
226,PROLIFIC_698359ee7148b5a9731164bb,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
227,PROLIFIC_698359ee7148b5a9731164bb,Implementada,Medidas de microeficiencia,COMPETENCE,Competencia,5,5,0
228,PROLIFIC_698359ee7148b5a9731164bb,Implementada,Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
229,PROLIFIC_66316420ced02e8c467d22a2,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
230,PROLIFIC_66316420ced02e8c467d22a2,Implementada,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,4,4,0
231,PROLIFIC_66316420ced02e8c467d22a2,Implementada,Cambio de tarifa eléctrica,RELATEDNESS,Vinculación,5,5,0
232,PROLIFIC_698e260e1c956e03673d79ab,Implementada,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
233,PROLIFIC_699304901f17ecf09a0c0f09,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
234,PROLIFIC_699304901f17ecf09a0c0f09,Implementada,Electrodomésticos eficientes,PHYSIOLOGICAL,Materialidad,2,2,0
235,PROLIFIC_699304901f17ecf09a0c0f09,Implementada,Electrodomésticos eficientes,MEANING,Significado,2,2,0
236,PROLIFIC_6654840c725f74f1b0a206f9,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
237,PROLIFIC_6654840c725f74f1b0a206f9,Implementada,Medidas de microeficiencia,STIMULATION,Estímulo,3,3,0
238,PROLIFIC_6654840c725f74f1b0a206f9,Implementada,Medidas de microeficiencia,MEANING,Significado,2,2,0
239,PROLIFIC_69d671f03dd875c20e4c0ce0,Implementada,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
240,PROLIFIC_69d671f03dd875c20e4c0ce0,Implementada,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
241,PROLIFIC_69d671f03dd875c20e4c0ce0,Implementada,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
242,PROLIFIC_60456799ca80066961f3fa3c,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
243,PROLIFIC_60456799ca80066961f3fa3c,Implementada,Medidas de microeficiencia,MEANING,Significado,2,2,0
244,PROLIFIC_69e7b977a16a3c9a2b839a87,Implementada,Medidas de microeficiencia,SECURITY,Seguridad,4,3,1
245,PROLIFIC_69e7b977a16a3c9a2b839a87,Implementada,Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
246,PROLIFIC_69e7b977a16a3c9a2b839a87,Implementada,Medidas de microeficiencia,PHYSIOLOGICAL,Materialidad,2,2,0
247,PROLIFIC_62ead0772116e6bc70b7cd09,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
248,PROLIFIC_62ead0772116e6bc70b7cd09,Implementada,Electrodomésticos eficientes,RELATEDNESS,Vinculación,5,5,0
249,PROLIFIC_62ead0772116e6bc70b7cd09,Implementada,Electrodomésticos eficientes,MEANING,Significado,2,2,0
250,PROLIFIC_6a0f3e08be88e41f0e239e45,Implementada,Agua caliente sanitaria,COMPETENCE,Competencia,5,5,0
251,PROLIFIC_6a0f3e08be88e41f0e239e45,Implementada,Agua caliente sanitaria,AUTONOMY,Autonomía,4,4,0
252,PROLIFIC_6984b719db2917412dfc3135,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
253,PROLIFIC_6984b719db2917412dfc3135,Implementada,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,4,4,0
254,PROLIFIC_6984b719db2917412dfc3135,Implementada,Cambio de tarifa eléctrica,MEANING,Significado,2,2,0
255,PROLIFIC_667971a555af1f83d3f29ae7,Implementada,Sistema de refrigeración,FINANCIAL,Seguridad financiera,5,5,0
256,PROLIFIC_667971a555af1f83d3f29ae7,Implementada,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
257,PROLIFIC_6a0d70f4edf77457443338ce,Implementada,Comunidad energética,PHYSIOLOGICAL,Materialidad,2,2,0
258,PROLIFIC_6a0d70f4edf77457443338ce,Implementada,Comunidad energética,RELATEDNESS,Vinculación,5,4,1
259,PROLIFIC_6a0d70f4edf77457443338ce,Implementada,Comunidad energética,STIMULATION,Estímulo,3,3,0
260,PROLIFIC_697a77ec6ca000317de70f17,Implementada,Comunidad energética,RELATEDNESS,Vinculación,5,5,0
261,PROLIFIC_697a77ec6ca000317de70f17,Implementada,Comunidad energética,MEANING,Significado,2,2,0
262,PROLIFIC_64a814776d0d667482bcf926,Implementada,Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
263,PROLIFIC_5cf510ccb0bafb00161ffd56,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
264,PROLIFIC_5cf510ccb0bafb00161ffd56,Implementada,Cambio de tarifa eléctrica,SECURITY,Seguridad,4,4,0
265,PROLIFIC_5cf510ccb0bafb00161ffd56,Implementada,Cambio de tarifa eléctrica,MEANING,Significado,2,2,0
266,PROLIFIC_6932bf332627def0f1f8a46b,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
267,PROLIFIC_6932bf332627def0f1f8a46b,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
268,PROLIFIC_5b3f242f9c2ec600014ef9fc,Implementada,Sistema de refrigeración,AUTONOMY,Autonomía,4,4,0
269,PROLIFIC_5b3f242f9c2ec600014ef9fc,Implementada,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
270,PROLIFIC_697cae93b9bd8250922a71ce,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
271,PROLIFIC_6a01a5353d69fb639148aa20,Implementada,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
272,PROLIFIC_6a01a5353d69fb639148aa20,Implementada,Sistemas inteligentes del hogar,SECURITY,Seguridad,4,3,1
273,PROLIFIC_6a01a5353d69fb639148aa20,Implementada,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
274,PROLIFIC_696c724484bccbd980cd0e88,Implementada,Sistema de refrigeración,AUTONOMY,Autonomía,4,4,0
275,PROLIFIC_696c724484bccbd980cd0e88,Implementada,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
276,PROLIFIC_696c724484bccbd980cd0e88,Implementada,Sistema de refrigeración,STIMULATION,Estímulo,3,3,0
277,PROLIFIC_63ed0392b8b24c34aaf26310,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
278,PROLIFIC_63ed0392b8b24c34aaf26310,Implementada,Cambio de tarifa eléctrica,SECURITY,Seguridad,4,4,0
279,PROLIFIC_6a01f97615e1e34226c0c6de,Implementada,Sistema de refrigeración,SECURITY,Seguridad,4,4,0
280,PROLIFIC_6a01f97615e1e34226c0c6de,Implementada,Sistema de refrigeración,AUTONOMY,Autonomía,4,4,0
281,PROLIFIC_6a01f97615e1e34226c0c6de,Implementada,Sistema de refrigeración,PHYSIOLOGICAL,Materialidad,2,2,0
282,PROLIFIC_60827e52a046c9b82574d391,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
283,PROLIFIC_60827e52a046c9b82574d391,Implementada,Medidas de microeficiencia,COMPETENCE,Competencia,5,5,0
284,PROLIFIC_60827e52a046c9b82574d391,Implementada,Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
285,PROLIFIC_5e8f740429529124dfc3e7a5,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
286,PROLIFIC_5e8f740429529124dfc3e7a5,Implementada,Electrodomésticos eficientes,MEANING,Significado,2,2,0
287,PROLIFIC_6a115c6b3c86f8c79ae47f0d,Implementada,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
288,PROLIFIC_6a115c6b3c86f8c79ae47f0d,Implementada,Vehículo eléctrico,PHYSIOLOGICAL,Materialidad,2,2,0
289,PROLIFIC_6a115c6b3c86f8c79ae47f0d,Implementada,Vehículo eléctrico,MEANING,Significado,2,2,0
290,PROLIFIC_5d24b3cfa433c000166f91bf,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
291,PROLIFIC_5d24b3cfa433c000166f91bf,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
292,PROLIFIC_69a5621021a584cfa45f5f38,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
293,PROLIFIC_69a5621021a584cfa45f5f38,Implementada,Electrodomésticos eficientes,COMPETENCE,Competencia,5,5,0
294,PROLIFIC_69a5621021a584cfa45f5f38,Implementada,Electrodomésticos eficientes,AUTONOMY,Autonomía,4,4,0
295,PROLIFIC_5e4f73d0ca55663b5b9d18b0,Implementada,Medidas de microeficiencia,COMPETENCE,Competencia,5,5,0
296,PROLIFIC_5e4f73d0ca55663b5b9d18b0,Implementada,Medidas de microeficiencia,MEANING,Significado,2,2,0
297,PROLIFIC_6a081474f37bbaf455c26332,Implementada,Kits solares de balcón,FINANCIAL,Seguridad financiera,5,5,0
298,PROLIFIC_6a081474f37bbaf455c26332,Implementada,Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
299,PROLIFIC_6a081474f37bbaf455c26332,Implementada,Kits solares de balcón,PHYSIOLOGICAL,Materialidad,2,2,0
300,PROLIFIC_698257587a4d2edcdc29a350,Implementada,Kits solares de balcón,AUTONOMY,Autonomía,4,4,0
301,PROLIFIC_698257587a4d2edcdc29a350,Implementada,Kits solares de balcón,PHYSIOLOGICAL,Materialidad,2,2,0
302,PROLIFIC_698257587a4d2edcdc29a350,Implementada,Kits solares de balcón,STIMULATION,Estímulo,3,3,0
303,PROLIFIC_5cd53d40aeb4100001c18aa8,Implementada,Electrodomésticos eficientes,MEANING,Significado,2,2,0
304,PROLIFIC_6a211e87adf7c98358c1602b,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
305,PROLIFIC_6a211e87adf7c98358c1602b,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
306,PROLIFIC_6a211e87adf7c98358c1602b,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
307,PROLIFIC_6a05cedc9a4299116a07fc59,Implementada,Ascensor,FINANCIAL,Seguridad financiera,5,5,0
308,PROLIFIC_6a05cedc9a4299116a07fc59,Implementada,Ascensor,STIMULATION,Estímulo,3,3,0
309,PROLIFIC_6a05cedc9a4299116a07fc59,Implementada,Ascensor,POPULARITY,Popularidad,2,2,0
310,PROLIFIC_5e35394d2149184e1a3d0450,Implementada,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
311,PROLIFIC_5e35394d2149184e1a3d0450,Implementada,Sistemas inteligentes del hogar,COMPETENCE,Competencia,5,4,1
312,PROLIFIC_5e35394d2149184e1a3d0450,Implementada,Sistemas inteligentes del hogar,MEANING,Significado,2,2,0
313,PROLIFIC_698df4a194fabefa716596ec,Implementada,Sistemas inteligentes del hogar,SECURITY,Seguridad,4,4,0
314,PROLIFIC_698df4a194fabefa716596ec,Implementada,Sistemas inteligentes del hogar,PHYSIOLOGICAL,Materialidad,2,2,0
315,PROLIFIC_698df4a194fabefa716596ec,Implementada,Sistemas inteligentes del hogar,STIMULATION,Estímulo,3,3,0
316,PROLIFIC_6a134c7b06246f028cc08800,Implementada,Sistemas inteligentes del hogar,COMPETENCE,Competencia,5,5,0
317,PROLIFIC_6a134c7b06246f028cc08800,Implementada,Sistemas inteligentes del hogar,AUTONOMY,Autonomía,4,4,0
318,PROLIFIC_6a134c7b06246f028cc08800,Implementada,Sistemas inteligentes del hogar,STIMULATION,Estímulo,3,3,0
319,PROLIFIC_69307ef5fe254a61dee79a78,Implementada,Sistema de refrigeración,RELATEDNESS,Vinculación,5,5,0
320,PROLIFIC_69d8d2f724abed404eb4935d,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
321,PROLIFIC_69d8d2f724abed404eb4935d,Implementada,Cambio de tarifa eléctrica,SECURITY,Seguridad,4,4,0
322,PROLIFIC_69d8d2f724abed404eb4935d,Implementada,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,4,4,0
323,PROLIFIC_6034e1952ed073efce57a8a7,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
324,PROLIFIC_6034e1952ed073efce57a8a7,Implementada,Electrodomésticos eficientes,SECURITY,Seguridad,4,4,0
325,PROLIFIC_6034e1952ed073efce57a8a7,Implementada,Electrodomésticos eficientes,COMPETENCE,Competencia,5,5,0
326,PROLIFIC_5f4d6c27b03547a378fcb44a,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
327,PROLIFIC_5f2af36061a10a452cd8dc4e,Implementada,Sistemas inteligentes del hogar,FINANCIAL,Seguridad financiera,5,5,0
328,PROLIFIC_6119075f1fe00f92c8153747,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
329,PROLIFIC_6119075f1fe00f92c8153747,Implementada,Medidas de microeficiencia,SECURITY,Seguridad,4,4,0
330,PROLIFIC_6119075f1fe00f92c8153747,Implementada,Medidas de microeficiencia,COMPETENCE,Competencia,5,5,0
331,PROLIFIC_6a021400594777c9049633a4,Implementada,Agua caliente sanitaria,FINANCIAL,Seguridad financiera,5,5,0
332,PROLIFIC_6a021400594777c9049633a4,Implementada,Agua caliente sanitaria,COMPETENCE,Competencia,5,5,0
333,PROLIFIC_6a021400594777c9049633a4,Implementada,Agua caliente sanitaria,AUTONOMY,Autonomía,4,4,0
334,PROLIFIC_69fc62a553e31d1f955c7d1e,Implementada,Ascensor,SECURITY,Seguridad,4,4,0
335,PROLIFIC_69fc62a553e31d1f955c7d1e,Implementada,Ascensor,COMPETENCE,Competencia,5,5,0
336,PROLIFIC_69fc62a553e31d1f955c7d1e,Implementada,Ascensor,AUTONOMY,Autonomía,4,4,0
337,PROLIFIC_6966c5f596a09797dd5a9d65,Implementada,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,4,1
338,PROLIFIC_6966c5f596a09797dd5a9d65,Implementada,Vehículo eléctrico,SECURITY,Seguridad,4,3,1
339,PROLIFIC_6966c5f596a09797dd5a9d65,Implementada,Vehículo eléctrico,POPULARITY,Popularidad,2,2,0
340,PROLIFIC_6a1f136140310048eef382ce,Implementada,Bomba de calor,FINANCIAL,Seguridad financiera,5,5,0
341,PROLIFIC_6a1f136140310048eef382ce,Implementada,Bomba de calor,SECURITY,Seguridad,4,4,0
342,PROLIFIC_6a1f136140310048eef382ce,Implementada,Bomba de calor,COMPETENCE,Competencia,5,5,0
343,PROLIFIC_5a2310ebdf5bd00001b37474,Implementada,Renovación de envolvente,SECURITY,Seguridad,4,4,0
344,PROLIFIC_5a2310ebdf5bd00001b37474,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,1,1
345,PROLIFIC_5a2310ebdf5bd00001b37474,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
346,PROLIFIC_699b5130e75520d8cda5a642,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
347,PROLIFIC_6a1d394cf761db518876cad8,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
348,PROLIFIC_6a1d394cf761db518876cad8,Implementada,Cambio de tarifa eléctrica,COMPETENCE,Competencia,5,4,1
349,PROLIFIC_6a1d394cf761db518876cad8,Implementada,Cambio de tarifa eléctrica,AUTONOMY,Autonomía,4,4,0
350,PROLIFIC_6a1b5f584a440643c54aed9a,Implementada,Vehículo eléctrico,FINANCIAL,Seguridad financiera,5,5,0
351,PROLIFIC_6a1b5f584a440643c54aed9a,Implementada,Vehículo eléctrico,POPULARITY,Popularidad,2,2,0
352,PROLIFIC_69c648e30d13356cd9780c9a,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
353,PROLIFIC_69c648e30d13356cd9780c9a,Implementada,Renovación de envolvente,COMPETENCE,Competencia,5,5,0
354,PROLIFIC_69c648e30d13356cd9780c9a,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
355,PROLIFIC_69ee50cfb4f7f782d21e0238,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
356,PROLIFIC_69fb3f396267d7f728885605,Implementada,Electrodomésticos eficientes,FINANCIAL,Seguridad financiera,5,5,0
357,PROLIFIC_69fb3f396267d7f728885605,Implementada,Electrodomésticos eficientes,STIMULATION,Estímulo,3,3,0
358,PROLIFIC_6a03950c7926c7ee5b8589ae,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
359,PROLIFIC_6a03950c7926c7ee5b8589ae,Implementada,Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
360,PROLIFIC_6a03950c7926c7ee5b8589ae,Implementada,Medidas de microeficiencia,MEANING,Significado,2,2,0
361,PROLIFIC_6a1614592a9d17aadbee6b06,Implementada,Sistema de refrigeración,AUTONOMY,Autonomía,4,4,0
362,PROLIFIC_65b271a26aba0246730964f3,Implementada,Vehículo eléctrico,AUTONOMY,Autonomía,4,4,0
363,PROLIFIC_6a07020572ab3b4d691a391c,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
364,PROLIFIC_6a1eba8c12fabb0fa7678822,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
365,PROLIFIC_6a1eba8c12fabb0fa7678822,Implementada,Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
366,PROLIFIC_6a1eba8c12fabb0fa7678822,Implementada,Medidas de microeficiencia,MEANING,Significado,2,2,0
367,PROLIFIC_6a0dbd152f8b5e278c18f1c2,Implementada,Sistema de refrigeración,AUTONOMY,Autonomía,4,4,0
368,PROLIFIC_6a0dbd152f8b5e278c18f1c2,Implementada,Sistema de refrigeración,STIMULATION,Estímulo,3,3,0
369,PROLIFIC_6a0dbd152f8b5e278c18f1c2,Implementada,Sistema de refrigeración,MEANING,Significado,2,2,0
370,179,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,4,1
371,179,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
372,180,Implementada,Cambio de tarifa eléctrica,STIMULATION,Estímulo,3,2,1
373,180,Implementada,Cambio de tarifa eléctrica,MEANING,Significado,2,2,0
374,181,Implementada,Bomba de calor,FINANCIAL,Seguridad financiera,5,3,2
375,181,Implementada,Bomba de calor,COMPETENCE,Competencia,5,4,1
376,181,Implementada,Bomba de calor,MEANING,Significado,2,2,0
377,182,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,4,1
378,183,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,2,3
379,183,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,1,1
380,183,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
381,184,Implementada,Electrodomésticos eficientes,COMPETENCE,Competencia,5,5,0
382,184,Implementada,Electrodomésticos eficientes,PHYSIOLOGICAL,Materialidad,2,2,0
383,184,Implementada,Electrodomésticos eficientes,MEANING,Significado,2,2,0
384,185,Implementada,Electrodomésticos eficientes,COMPETENCE,Competencia,5,5,0
385,185,Implementada,Electrodomésticos eficientes,AUTONOMY,Autonomía,4,4,0
386,185,Implementada,Electrodomésticos eficientes,MEANING,Significado,2,2,0
387,188,Implementada,Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,4,1
388,188,Implementada,Ventilación con recuperador,PHYSIOLOGICAL,Materialidad,2,2,0
389,189,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
390,190,Implementada,Renovación de envolvente,COMPETENCE,Competencia,5,5,0
391,190,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
392,190,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
393,191,Implementada,Renovación de envolvente,SECURITY,Seguridad,4,4,0
394,191,Implementada,Renovación de envolvente,MEANING,Significado,2,1,1
395,192,Implementada,Comunidad energética,RELATEDNESS,Vinculación,5,5,0
396,192,Implementada,Comunidad energética,MEANING,Significado,2,2,0
397,193,Implementada,Ventilación con recuperador,FINANCIAL,Seguridad financiera,5,4,1
398,193,Implementada,Ventilación con recuperador,POPULARITY,Popularidad,2,2,0
399,193,Implementada,Ventilación con recuperador,MEANING,Significado,2,2,0
400,194,Implementada,Comunidad energética,AUTONOMY,Autonomía,4,4,0
401,195,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
402,195,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
403,195,Implementada,Renovación de envolvente,RELATEDNESS,Vinculación,5,5,0
404,196,Implementada,Medidas de microeficiencia,FINANCIAL,Seguridad financiera,5,5,0
405,196,Implementada,Medidas de microeficiencia,AUTONOMY,Autonomía,4,4,0
406,196,Implementada,Medidas de microeficiencia,MEANING,Significado,2,2,0
407,197,Implementada,Comunidad energética,PHYSIOLOGICAL,Materialidad,2,2,0
408,197,Implementada,Comunidad energética,RELATEDNESS,Vinculación,5,5,0
409,197,Implementada,Comunidad energética,MEANING,Significado,2,2,0
410,198,Implementada,Renovación de envolvente,FINANCIAL,Seguridad financiera,5,5,0
411,198,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
412,198,Implementada,Renovación de envolvente,MEANING,Significado,2,1,1
413,201,Implementada,Renovación de envolvente,SECURITY,Seguridad,4,4,0
414,201,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
415,201,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
416,202,Implementada,Agua caliente sanitaria,FINANCIAL,Seguridad financiera,5,5,0
417,202,Implementada,Agua caliente sanitaria,MEANING,Significado,2,1,1
418,204,Implementada,Comunidad energética,FINANCIAL,Seguridad financiera,5,1,4
419,204,Implementada,Comunidad energética,SECURITY,Seguridad,4,1,3
420,204,Implementada,Comunidad energética,COMPETENCE,Competencia,5,2,3
421,205,Implementada,Renovación de envolvente,SECURITY,Seguridad,4,4,0
422,205,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
423,205,Implementada,Renovación de envolvente,PHYSIOLOGICAL,Materialidad,2,2,0
424,206,Implementada,Comunidad energética,RELATEDNESS,Vinculación,5,5,0
425,206,Implementada,Comunidad energética,STIMULATION,Estímulo,3,3,0
426,206,Implementada,Comunidad energética,POPULARITY,Popularidad,2,1,1
427,208,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,2,2
428,208,Implementada,Renovación de envolvente,STIMULATION,Estímulo,3,3,0
429,208,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
430,210,Implementada,Vehículo eléctrico,SECURITY,Seguridad,4,4,0
431,212,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,2,3
432,212,Implementada,Cambio de tarifa eléctrica,MEANING,Significado,2,0,2
433,213,Implementada,Renovación de envolvente,AUTONOMY,Autonomía,4,4,0
434,213,Implementada,Renovación de envolvente,STIMULATION,Estímulo,3,3,0
435,213,Implementada,Renovación de envolvente,MEANING,Significado,2,2,0
436,214,Implementada,Cambio de tarifa eléctrica,FINANCIAL,Seguridad financiera,5,5,0
437,215,Implementada,Calefacción fósil o biomasa,RELATEDNESS,Vinculación,5,5,0
438,215,Implementada,Calefacción fósil o biomasa,STIMULATION,Estímulo,3,3,0
