"","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful"
"pattern_663",11,15,15,17,15,11,14
"pattern_664",14,18,14,14,10,14,11
"pattern_665",20,12,12,8,12,20,7
"pattern_666",18,10,10,6,14,20,9
"pattern_667",14,14,14,10,12,14,11
"pattern_668",9,13,15,15,11,11,16
"pattern_669",18,14,10,8,12,22,9
"pattern_670",14,12,10,8,6,16,5
"pattern_671",9,13,17,17,11,9,18
"pattern_672",18,10,12,8,12,16,9
"pattern_673",18,12,12,8,12,20,11
"pattern_674",13,11,9,11,11,13,12
"pattern_675",16,12,12,8,14,20,11
"pattern_676",13,15,11,11,11,13,10
"pattern_677",18,16,12,10,6,20,9
"pattern_678",18,10,14,10,12,18,7
"pattern_679",12,14,14,14,14,14,15
"pattern_680",10,10,8,10,8,12,9
"pattern_681",12,12,14,16,12,12,17
"pattern_682",8,14,18,18,14,12,17
"pattern_683",13,9,9,11,7,13,10
"pattern_684",18,12,12,8,12,20,11
"pattern_685",12,16,12,12,12,12,13
"pattern_686",18,10,12,8,14,20,11
"pattern_687",10,14,16,18,12,12,17
"pattern_688",8,8,10,12,10,12,11
"pattern_689",11,13,13,15,11,9,14
"pattern_690",12,10,16,14,12,12,13
"pattern_691",16,12,10,6,16,20,9
"pattern_692",14,12,14,12,14,14,15
"pattern_693",12,10,10,8,8,14,9
"pattern_694",18,10,8,6,12,18,9
"pattern_695",12,14,14,12,14,12,15
"pattern_696",12,12,12,12,10,16,11
"pattern_697",12,12,16,18,12,10,15
"pattern_698",10,12,12,14,12,10,15
"pattern_699",16,14,12,8,12,14,11
"pattern_700",16,14,16,14,12,16,11
"pattern_701",9,11,9,11,9,13,10
"pattern_702",20,12,12,8,12,20,9
"pattern_703",13,9,9,7,9,15,6
"pattern_704",20,14,14,10,8,18,11
"pattern_705",16,14,12,12,8,16,11
"pattern_706",16,10,8,8,12,18,7
"pattern_707",18,12,14,10,12,20,9
"pattern_708",12,14,14,16,12,8,15
"pattern_709",20,12,12,10,8,18,13
"pattern_710",10,14,14,14,14,12,15
"pattern_711",11,17,13,13,13,13,12
"pattern_712",18,14,10,8,6,20,7
"pattern_713",12,10,10,10,10,14,11
"pattern_714",18,10,10,6,10,18,9
"pattern_715",11,13,15,17,13,11,14
"pattern_716",15,13,11,9,13,13,12
"pattern_717",18,12,12,8,14,20,9
"pattern_718",8,10,10,12,8,12,11
"pattern_719",18,12,14,10,14,22,9
"pattern_720",20,10,12,8,14,20,11
"pattern_721",6,16,14,16,14,10,17
"pattern_722",9,13,15,17,11,9,16
"pattern_723",16,16,12,12,10,16,11
"pattern_724",18,12,10,6,10,20,5
"pattern_725",11,5,9,11,11,13,10
"pattern_726",15,17,11,13,13,13,12
"pattern_727",16,12,12,8,12,18,7
"pattern_728",13,11,9,7,9,15,8
"pattern_729",8,14,16,18,16,8,17
"pattern_730",8,12,18,18,12,10,17
"pattern_731",14,14,12,12,12,14,11
"pattern_732",16,14,10,8,12,18,11
"pattern_733",20,12,12,10,14,20,9
"pattern_734",11,15,17,17,15,15,18
"pattern_735",14,14,16,16,12,16,17
"pattern_736",13,15,13,15,15,11,14
"pattern_737",16,14,14,10,10,14,11
"pattern_738",16,12,12,8,12,20,11
"pattern_739",14,14,10,10,10,14,9
"pattern_740",10,12,16,16,12,10,15
"pattern_741",11,11,13,15,11,9,14
"pattern_742",10,16,14,14,14,14,15
"pattern_743",16,14,14,10,12,20,11
"pattern_744",20,10,16,10,12,20,11
"pattern_745",18,12,10,6,10,18,5
"pattern_746",10,10,8,10,12,14,11
"pattern_747",18,14,14,10,10,18,7
"pattern_748",22,14,16,12,14,22,11
"pattern_749",9,9,11,11,9,13,10
"pattern_750",18,16,8,12,14,18,15
"pattern_751",18,14,14,10,8,16,11
"pattern_752",11,17,21,19,11,15,16
"pattern_753",13,15,13,11,13,15,12
"pattern_754",11,9,13,15,9,11,14
"pattern_755",8,14,18,18,14,8,17
"pattern_756",10,12,16,18,12,10,17
"pattern_757",18,12,10,6,14,20,7
"pattern_758",12,16,16,20,16,12,19
"pattern_759",9,9,11,15,9,13,14
"pattern_760",12,6,10,12,12,14,13
"pattern_761",16,14,16,12,10,16,9
"pattern_762",12,14,14,16,14,10,17
"pattern_763",12,12,18,20,12,10,17
"pattern_764",20,12,12,8,12,20,11
"pattern_765",17,15,15,11,11,17,10
"pattern_766",16,8,14,12,8,12,15
"pattern_767",18,14,12,10,16,24,9
"pattern_768",16,12,12,8,14,14,11
"pattern_769",13,11,11,9,9,15,8
"pattern_770",10,14,14,16,12,12,17
"pattern_771",20,10,10,6,14,20,9
"pattern_772",9,13,15,17,13,11,16
"pattern_773",12,14,16,16,14,10,15
"pattern_774",20,10,12,8,14,20,11
"pattern_775",20,12,12,8,12,16,7
"pattern_776",12,18,14,14,16,14,13
"pattern_777",10,10,10,10,10,14,11
"pattern_778",13,11,9,9,7,15,6
"pattern_779",11,13,17,15,15,13,18
"pattern_780",11,11,17,19,13,9,16
"pattern_781",18,12,12,8,10,18,9
"pattern_782",14,12,12,12,6,16,9
"pattern_783",13,13,13,11,13,11,14
"pattern_784",13,13,17,17,15,11,16
"pattern_785",16,14,12,10,12,16,9
"pattern_786",16,14,14,10,14,20,9
"pattern_787",14,16,14,14,12,10,13
"pattern_788",13,13,13,11,11,13,12
"pattern_789",16,16,12,12,14,22,9
"pattern_790",8,16,16,16,14,12,17
"pattern_791",20,10,12,8,14,20,9
"pattern_792",12,14,14,14,16,14,15
"pattern_793",18,16,14,10,12,18,9
"pattern_794",10,14,18,18,16,12,15
"pattern_795",9,15,17,19,15,13,18
"pattern_796",10,10,10,12,8,10,11
"pattern_797",10,10,8,10,8,12,9
"pattern_798",14,16,14,14,10,14,11
"pattern_799",10,16,14,16,14,8,17
"pattern_800",16,14,12,10,10,20,5
"pattern_801",13,11,11,7,7,15,8
"pattern_802",10,18,16,16,14,12,15
"pattern_803",12,12,12,12,6,16,9
"pattern_804",16,16,12,10,12,20,9
"pattern_805",16,14,12,10,10,18,9
"pattern_806",12,14,20,22,12,10,19
"pattern_807",15,11,11,11,13,19,10
"pattern_808",11,17,17,19,13,15,18
"pattern_809",18,14,14,10,14,22,11
"pattern_810",11,9,11,13,7,11,12
"pattern_811",16,14,12,10,16,20,9
"pattern_812",9,7,13,13,7,11,12
"pattern_813",14,14,10,8,8,16,7
"pattern_814",20,12,16,12,14,22,13
"pattern_815",16,14,16,12,10,16,11
"pattern_816",9,13,15,17,15,13,18
"pattern_817",16,14,14,10,12,20,11
"pattern_818",18,14,12,8,10,20,5
"pattern_819",15,13,9,7,7,17,6
"pattern_820",11,15,13,15,11,11,14
"pattern_821",16,14,12,10,12,22,9
"pattern_822",11,13,11,11,9,15,10
"pattern_823",8,6,12,14,8,10,13
"pattern_824",18,12,14,10,6,16,11
"pattern_825",12,14,18,20,12,10,17
"pattern_826",8,10,10,12,8,12,11
"pattern_827",19,13,11,7,11,21,6
"pattern_828",18,12,12,8,12,16,9
"pattern_829",13,13,13,13,9,17,12
"pattern_830",12,18,20,20,12,16,17
"pattern_831",16,14,10,8,14,22,9
"pattern_832",11,15,15,15,15,11,14
"pattern_833",9,9,9,13,11,13,12
"pattern_834",12,14,16,16,16,12,15
"pattern_835",10,12,12,12,12,12,13
"pattern_836",12,14,14,14,12,14,15
"pattern_837",10,10,12,14,10,14,13
"pattern_838",11,17,19,19,13,15,18
"pattern_839",12,16,12,12,14,14,15
"pattern_840",13,9,9,7,9,15,8
"pattern_841",20,10,10,6,12,18,7
"pattern_842",12,12,16,14,16,12,17
"pattern_843",17,13,9,9,9,19,8
"pattern_844",13,15,13,13,15,11,12
"pattern_845",16,12,12,8,14,20,9
"pattern_846",12,16,16,16,12,14,15
"pattern_847",16,16,12,12,14,16,11
"pattern_848",16,16,12,10,10,16,7
"pattern_849",10,14,18,20,16,6,19
"pattern_850",16,14,12,12,10,16,13
"pattern_851",11,15,13,13,11,11,12
"pattern_852",10,12,18,20,14,8,17
"pattern_853",16,16,14,12,12,16,9
"pattern_854",18,12,10,8,10,20,7
"pattern_855",18,12,10,8,12,20,11
"pattern_856",12,14,18,18,16,12,17
"pattern_857",18,12,10,8,10,18,7
"pattern_858",18,14,10,6,10,20,5
"pattern_859",18,12,10,8,10,20,7
"pattern_860",16,16,16,14,12,18,13
"pattern_861",15,13,11,7,9,17,8
"pattern_862",13,13,13,15,13,13,14
"pattern_863",13,7,11,11,11,15,12
"pattern_864",9,13,13,15,13,11,16
"pattern_865",14,14,14,10,12,14,13
"pattern_866",7,13,17,17,13,9,18
"pattern_867",11,11,13,15,9,13,12
"pattern_868",13,15,9,13,13,15,14
"pattern_869",16,16,12,10,14,22,7
"pattern_870",11,15,17,19,13,9,18
"pattern_871",17,13,11,7,11,19,6
"pattern_872",12,18,14,14,12,14,13
"pattern_873",18,14,12,8,8,20,3
"pattern_874",18,16,12,10,12,22,7
"pattern_875",16,14,14,12,12,16,11
"pattern_876",10,14,16,16,12,12,17
"pattern_877",15,13,15,17,13,11,16
"pattern_878",18,14,12,8,10,20,3
"pattern_879",18,12,10,8,14,20,11
"pattern_880",14,18,16,14,14,16,15
"pattern_881",10,8,8,12,10,12,11
"pattern_882",20,12,16,12,12,18,11
"pattern_883",18,12,10,10,8,18,11
"pattern_884",10,16,16,16,14,14,17
"pattern_885",11,7,11,11,7,11,10
"pattern_886",16,14,12,8,14,20,11
"pattern_887",20,10,10,6,10,18,9
"pattern_888",16,14,12,10,12,16,9
"pattern_889",12,10,10,8,8,14,9
"pattern_890",16,14,10,6,10,18,7
"pattern_891",20,10,12,8,12,20,9
"pattern_892",15,13,13,9,7,17,6
"pattern_893",13,13,13,13,11,13,12
"pattern_894",16,12,12,12,12,18,11
"pattern_895",12,6,12,10,12,14,11
"pattern_896",12,12,14,14,14,16,15
"pattern_897",16,14,16,14,8,16,11
"pattern_898",18,12,12,10,12,20,9
"pattern_899",18,14,12,12,12,18,9
"pattern_900",14,12,12,14,12,12,13
"pattern_901",18,12,10,6,10,20,7
"pattern_902",18,12,12,8,12,20,7
"pattern_903",16,14,12,10,12,16,13
"pattern_904",14,16,14,16,16,12,13
"pattern_905",20,14,14,12,16,22,11
"pattern_906",16,12,8,6,10,18,5
"pattern_907",22,10,12,8,12,20,9
"pattern_908",14,12,16,16,14,10,15
"pattern_909",9,13,15,17,13,11,18
"pattern_910",11,7,9,11,11,13,12
"pattern_911",18,16,14,10,10,18,7
"pattern_912",8,16,16,18,14,12,19
"pattern_913",12,8,10,10,8,14,9
"pattern_914",16,14,10,8,14,20,7
"pattern_915",7,13,19,19,15,7,20
"pattern_916",14,16,16,16,10,16,15
"pattern_917",12,12,12,14,10,10,13
"pattern_918",16,14,12,8,14,20,11
"pattern_919",14,16,14,12,12,14,9
"pattern_920",8,16,18,18,14,12,19
"pattern_921",18,16,14,12,14,24,9
"pattern_922",10,10,10,12,8,12,13
"pattern_923",12,14,16,18,12,10,17
"pattern_924",9,15,13,15,13,11,14
"pattern_925",13,11,9,7,9,15,8
"pattern_926",9,15,15,17,13,7,16
"pattern_927",16,12,12,10,10,14,13
"pattern_928",18,12,12,8,16,22,11
"pattern_929",15,11,9,9,13,17,8
"pattern_930",15,9,9,9,9,15,10
"pattern_931",18,12,14,10,10,16,11
"pattern_932",10,8,12,14,8,12,13
"pattern_933",13,17,11,13,13,13,14
"pattern_934",17,15,17,19,19,15,16
"pattern_935",14,14,14,12,12,12,13
"pattern_936",18,12,14,10,14,20,9
"pattern_937",13,11,11,9,9,15,10
"pattern_938",10,16,12,14,14,12,13
"pattern_939",14,14,12,14,14,12,13
"pattern_940",12,16,14,16,14,12,15
"pattern_941",18,12,12,8,14,20,9
"pattern_942",14,14,12,10,14,14,13
"pattern_943",11,11,11,9,9,15,10
"pattern_944",10,14,18,16,10,14,15
"pattern_945",11,9,11,13,13,15,14
"pattern_946",20,12,12,10,10,20,11
"pattern_947",16,16,10,10,14,16,11
"pattern_948",20,12,12,10,12,18,11
"pattern_949",16,16,12,12,10,18,9
"pattern_950",8,12,14,12,10,12,13
"pattern_951",13,11,9,9,11,13,10
"pattern_952",7,15,15,17,15,11,18
"pattern_953",8,14,16,16,12,10,17
"pattern_954",18,16,14,10,10,18,9
"pattern_955",12,14,10,12,14,12,15
"pattern_956",12,10,10,10,8,14,9
"pattern_957",9,11,19,19,13,7,16
"pattern_958",18,14,16,10,12,20,9
"pattern_959",12,10,10,8,8,14,9
"pattern_960",20,12,16,12,16,22,13
"pattern_961",18,8,12,8,10,18,9
"pattern_962",13,13,13,15,11,9,14
"pattern_963",8,12,16,16,14,10,19
"pattern_964",16,14,16,12,12,16,15
"pattern_965",16,16,14,12,14,22,11
"pattern_966",18,16,12,12,8,18,9
"pattern_967",18,16,14,10,10,18,5
"pattern_968",18,14,14,10,8,16,13
"pattern_969",16,14,10,8,14,16,9
"pattern_970",18,14,10,8,8,20,7
"pattern_971",14,14,8,12,12,14,13
"pattern_972",18,14,14,12,12,20,13
"pattern_973",14,14,16,12,10,14,13
"pattern_974",14,14,12,10,14,14,9
"pattern_975",17,13,11,9,11,19,6
"pattern_976",14,10,8,8,10,16,7
"pattern_977",18,12,12,10,12,20,11
"pattern_978",11,13,17,19,15,9,18
"pattern_979",18,16,12,10,6,20,7
"pattern_980",16,10,16,10,10,18,9
"pattern_981",11,11,9,9,7,13,8
"pattern_982",18,12,10,8,12,18,9
"pattern_983",12,14,14,14,16,10,15
"pattern_984",8,14,16,16,12,12,17
"pattern_985",18,12,16,12,14,18,11
"pattern_986",18,12,10,8,14,18,7
"pattern_987",16,14,12,12,12,18,11
"pattern_988",11,17,13,15,15,11,14
"pattern_989",14,14,14,12,12,14,15
"pattern_990",10,14,18,18,12,8,17
"pattern_991",16,14,10,10,14,20,11
"pattern_992",18,12,8,6,10,20,7
"pattern_993",18,12,10,8,12,20,5
"pattern_994",11,11,15,15,11,11,14
"pattern_995",13,13,9,9,9,17,8
"pattern_996",8,14,16,18,16,12,17
"pattern_997",12,16,12,14,12,12,15
"pattern_998",18,14,8,8,12,20,7
"pattern_999",17,13,13,13,9,17,12
"pattern_1000",17,13,11,7,9,19,6
"pattern_1001",20,12,12,10,14,22,9
"pattern_1002",10,14,14,14,14,12,15
"pattern_1003",20,12,14,10,14,22,9
"pattern_1004",12,10,10,10,12,16,11
"pattern_1005",18,10,8,4,14,18,7
"pattern_1006",9,11,9,11,9,13,12
"pattern_1007",16,14,10,8,12,18,7
"pattern_1008",18,14,14,12,12,18,9
"pattern_1009",13,15,13,15,13,9,14
"pattern_1010",14,8,8,8,10,16,7
"pattern_1011",11,15,17,15,9,11,12
"pattern_1012",16,14,12,8,12,14,11
"pattern_1013",18,12,10,8,14,22,9
"pattern_1014",9,17,15,15,13,13,14
"pattern_1015",16,16,14,10,12,16,11
"pattern_1016",18,16,10,8,10,18,9
"pattern_1017",20,10,10,8,14,20,9
"pattern_1018",16,12,14,10,12,16,11
"pattern_1019",12,14,14,14,10,10,13
"pattern_1020",12,12,12,10,10,16,11
"pattern_1021",16,14,10,8,16,22,9
"pattern_1022",16,14,14,10,12,18,7
"pattern_1023",13,7,9,9,11,15,8
"pattern_1024",16,12,12,8,12,18,9
"pattern_1025",10,8,10,12,8,12,11
"pattern_1026",22,12,16,12,14,22,13
"pattern_1027",16,12,10,8,8,18,7
"pattern_1028",15,11,7,7,11,17,6
"pattern_1029",20,12,12,10,10,20,13
"pattern_1030",12,10,10,8,8,14,7
"pattern_1031",14,16,12,12,14,14,13
"pattern_1032",16,14,20,16,18,16,17
"pattern_1033",16,12,12,10,12,16,9
"pattern_1034",18,14,12,10,12,20,13
"pattern_1035",18,10,10,8,12,18,7
"pattern_1036",9,15,15,17,13,9,14
"pattern_1037",9,11,11,11,7,13,10
"pattern_1038",7,13,19,19,13,11,18
"pattern_1039",18,16,16,12,10,18,7
"pattern_1040",13,9,7,7,11,15,8
"pattern_1041",16,14,10,8,12,20,11
"pattern_1042",10,14,18,18,14,6,17
"pattern_1043",16,16,12,10,10,16,9
"pattern_1044",12,14,14,14,12,14,15
"pattern_1045",16,16,10,8,12,16,11
"pattern_1046",12,6,10,10,12,16,11
"pattern_1047",11,11,13,13,7,15,12
"pattern_1048",18,14,12,10,10,18,7
"pattern_1049",16,14,14,12,10,14,13
"pattern_1050",9,15,15,15,11,11,14
"pattern_1051",18,10,12,8,14,20,9
"pattern_1052",16,14,12,10,12,20,9
"pattern_1053",9,13,13,15,11,9,14
"pattern_1054",10,14,14,14,12,12,15
"pattern_1055",8,12,16,16,12,10,15
"pattern_1056",18,14,12,12,16,22,13
"pattern_1057",9,9,11,11,9,13,10
"pattern_1058",17,13,11,7,7,17,10
"pattern_1059",9,15,13,15,13,11,16
"pattern_1060",20,12,14,10,14,22,11
"pattern_1061",12,12,10,10,8,14,9
"pattern_1062",18,14,12,10,12,18,5
"pattern_1063",18,14,14,12,8,22,9
"pattern_1064",16,10,10,8,10,18,7
"pattern_1065",20,10,12,8,12,20,11
"pattern_1066",7,11,17,17,13,9,16
"pattern_1067",16,12,10,10,12,18,7
"pattern_1068",12,14,12,14,12,10,13
"pattern_1069",14,16,10,10,14,14,13
"pattern_1070",15,13,11,9,11,15,10
"pattern_1071",16,14,12,10,12,16,9
"pattern_1072",18,14,10,8,10,20,5
"pattern_1073",14,14,10,10,8,18,9
"pattern_1074",11,17,15,15,13,13,16
"pattern_1075",18,12,14,10,12,20,9
"pattern_1076",20,12,14,10,14,22,11
"pattern_1077",12,16,14,14,12,14,15
"pattern_1078",11,13,15,17,13,7,16
"pattern_1079",15,13,11,9,11,17,8
"pattern_1080",9,11,13,15,11,13,14
"pattern_1081",18,12,12,8,14,20,11
"pattern_1082",14,12,12,10,10,14,11
"pattern_1083",8,14,18,20,16,8,19
"pattern_1084",18,12,10,8,12,22,9
"pattern_1085",16,18,20,20,20,14,17
"pattern_1086",10,12,8,10,10,14,11
"pattern_1087",18,14,16,14,10,16,15
"pattern_1088",16,12,16,10,12,20,11
"pattern_1089",10,10,16,16,10,10,15
"pattern_1090",11,9,11,13,7,13,10
"pattern_1091",13,11,11,11,11,13,12
"pattern_1092",18,10,10,6,12,18,9
"pattern_1093",18,12,10,8,14,20,9
"pattern_1094",18,14,16,12,10,18,15
"pattern_1095",13,13,17,19,11,11,16
"pattern_1096",12,14,12,14,12,10,15
"pattern_1097",12,12,18,18,14,8,19
"pattern_1098",11,15,15,15,13,13,14
"pattern_1099",11,15,13,15,13,9,14
"pattern_1100",6,14,18,16,14,10,17
"pattern_1101",18,12,8,6,12,18,9
"pattern_1102",18,12,10,6,10,18,7
"pattern_1103",18,10,14,10,10,18,13
"pattern_1104",16,10,8,6,10,18,7
"pattern_1105",13,17,11,15,15,11,14
"pattern_1106",16,16,14,12,12,20,11
"pattern_1107",18,16,12,8,12,18,7
"pattern_1108",8,14,18,18,14,8,17
"pattern_1109",8,14,20,18,12,12,17
"pattern_1110",18,12,12,8,12,16,7
"pattern_1111",16,14,12,10,14,22,9
"pattern_1112",12,16,14,16,14,10,15
"pattern_1113",14,12,14,10,12,14,11
"pattern_1114",12,12,14,16,12,10,15
"pattern_1115",17,13,11,9,13,17,10
"pattern_1116",18,10,12,6,12,18,7
"pattern_1117",16,14,10,8,14,14,13
"pattern_1118",11,11,17,19,13,9,16
"pattern_1119",16,12,10,6,16,20,11
"pattern_1120",18,16,12,10,14,18,9
"pattern_1121",17,9,9,7,11,17,8
"pattern_1122",9,11,11,13,9,11,12
"pattern_1123",14,16,16,14,12,14,17
"pattern_1124",9,9,15,15,9,11,14
"pattern_1125",8,14,18,16,12,10,17
"pattern_1126",20,12,12,8,12,18,7
"pattern_1127",20,12,12,10,10,20,13
"pattern_1128",14,12,12,10,10,18,9
"pattern_1129",16,16,16,14,16,14,13
"pattern_1130",16,14,12,8,14,20,7
"pattern_1131",16,12,12,8,10,18,9
"pattern_1132",18,14,12,10,12,18,7
"pattern_1133",18,14,12,8,10,16,11
"pattern_1134",20,14,12,10,14,24,9
"pattern_1135",14,14,18,18,14,12,17
"pattern_1136",20,12,10,10,12,22,9
"pattern_1137",18,16,16,12,10,18,9
"pattern_1138",20,10,12,8,12,20,9
"pattern_1139",8,12,18,18,14,6,19
"pattern_1140",18,18,14,12,6,18,9
"pattern_1141",18,10,10,6,10,18,9
"pattern_1142",18,16,10,10,12,20,7
"pattern_1143",16,14,14,12,12,16,11
"pattern_1144",17,13,9,7,13,17,8
"pattern_1145",13,7,11,9,9,15,8
"pattern_1146",9,7,9,11,9,11,10
"pattern_1147",11,11,15,17,11,11,16
"pattern_1148",18,10,10,6,14,20,11
"pattern_1149",12,14,18,18,12,16,19
"pattern_1150",15,11,9,9,7,17,8
"pattern_1151",10,8,8,10,12,14,11
"pattern_1152",18,12,14,12,14,20,13
"pattern_1153",18,12,12,10,10,18,9
"pattern_1154",15,15,11,11,7,17,8
"pattern_1155",13,11,9,7,9,15,8
"pattern_1156",10,14,12,14,12,10,15
"pattern_1157",12,12,16,16,10,12,15
"pattern_1158",16,14,12,10,12,22,7
"pattern_1159",16,12,10,6,12,18,9
"pattern_1160",14,16,14,12,12,14,11
"pattern_1161",13,13,7,7,9,15,8
"pattern_1162",14,14,20,20,14,12,17
"pattern_1163",15,13,17,13,11,15,16
"pattern_1164",16,12,12,6,14,20,7
"pattern_1165",18,14,16,12,14,22,11
"pattern_1166",18,12,10,8,10,18,9
"pattern_1167",14,16,16,14,16,16,19
"pattern_1168",14,14,14,12,14,12,11
"pattern_1169",13,13,13,13,11,13,14
"pattern_1170",18,14,14,12,8,16,13
"pattern_1171",18,10,12,8,12,18,9
"pattern_1172",11,15,17,17,11,13,16
"pattern_1173",8,12,10,12,10,12,13
"pattern_1174",14,8,10,8,10,16,7
"pattern_1175",16,14,12,10,12,16,9
"pattern_1176",13,15,17,17,13,17,18
"pattern_1177",11,13,15,17,11,13,16
"pattern_1178",16,14,12,10,10,16,9
"pattern_1179",18,14,10,14,16,16,11
"pattern_1180",13,15,11,11,13,13,14
"pattern_1181",15,9,9,9,11,17,6
"pattern_1182",9,15,19,17,11,11,18
"pattern_1183",18,12,14,10,14,22,11
"pattern_1184",12,14,16,14,14,10,13
"pattern_1185",20,10,12,8,12,20,7
"pattern_1186",17,17,15,15,9,17,12
"pattern_1187",13,13,13,11,13,13,14
"pattern_1188",11,13,19,21,13,9,18
"pattern_1189",16,10,10,6,14,18,11
"pattern_1190",10,12,10,10,8,14,11
"pattern_1191",18,12,10,6,14,20,11
"pattern_1192",18,12,12,10,10,18,7
"pattern_1193",8,6,10,12,10,10,13
"pattern_1194",15,9,7,13,17,11,16
"pattern_1195",16,12,12,10,14,20,13
"pattern_1196",13,13,19,21,15,9,20
"pattern_1197",13,15,15,13,13,13,14
"pattern_1198",11,11,7,9,9,13,10
"pattern_1199",10,16,16,16,14,10,15
"pattern_1200",9,15,17,17,13,13,16
"pattern_1201",12,12,8,8,8,14,9
"pattern_1202",8,16,14,16,16,14,17
"pattern_1203",15,15,15,15,9,17,14
"pattern_1204",16,14,16,12,12,20,9
"pattern_1205",11,13,11,13,11,13,14
"pattern_1206",20,14,14,10,14,20,11
"pattern_1207",12,14,16,14,14,12,15
"pattern_1208",15,11,11,9,11,13,12
"pattern_1209",12,16,14,14,14,14,15
"pattern_1210",20,12,16,12,16,20,13
"pattern_1211",15,7,13,11,7,15,8
"pattern_1212",11,11,11,13,9,11,14
"pattern_1213",18,16,14,12,12,16,15
"pattern_1214",9,11,17,15,11,9,14
"pattern_1215",9,7,11,13,11,9,16
"pattern_1216",8,16,16,14,14,12,15
"pattern_1217",16,12,12,8,14,20,9
"pattern_1218",13,11,13,9,5,15,6
"pattern_1219",18,10,12,6,10,18,7
"pattern_1220",18,12,14,12,12,16,13
"pattern_1221",13,7,9,9,11,15,8
"pattern_1222",9,11,13,15,11,13,14
"pattern_1223",7,13,15,15,13,11,16
"pattern_1224",14,14,10,12,12,12,11
"pattern_1225",11,7,9,9,9,13,8
"pattern_1226",20,12,16,14,12,18,13
"pattern_1227",16,14,10,8,12,20,9
"pattern_1228",11,9,11,11,9,11,10
"pattern_1229",18,12,12,10,10,18,11
"pattern_1230",18,14,12,10,10,18,7
"pattern_1231",18,8,10,6,12,18,7
"pattern_1232",20,12,12,10,10,20,9
"pattern_1233",12,14,16,14,14,14,15
"pattern_1234",15,7,9,7,11,15,8
"pattern_1235",12,10,8,8,12,16,9
"pattern_1236",18,14,12,10,8,18,11
"pattern_1237",20,14,12,10,12,22,11
"pattern_1238",16,14,14,10,14,20,9
"pattern_1239",18,10,14,12,14,20,11
"pattern_1240",10,10,14,14,10,12,13
"pattern_1241",11,15,13,13,11,11,14
"pattern_1242",16,14,12,10,12,14,13
"pattern_1243",18,12,16,14,10,16,15
"pattern_1244",16,12,8,6,12,20,9
"pattern_1245",17,13,11,9,11,19,6
"pattern_1246",10,14,16,18,12,12,17
"pattern_1247",20,12,14,12,14,18,9
"pattern_1248",20,12,14,10,12,20,7
"pattern_1249",18,14,12,10,12,18,9
"pattern_1250",16,10,10,8,8,18,7
"pattern_1251",18,12,14,12,12,16,13
"pattern_1252",14,16,14,12,14,14,13
"pattern_1253",18,14,14,12,12,22,9
"pattern_1254",9,15,13,15,15,11,16
"pattern_1255",20,12,10,8,10,18,9
"pattern_1256",10,8,8,12,10,12,13
"pattern_1257",18,10,8,8,12,20,9
"pattern_1258",11,13,13,13,13,13,14
"pattern_1259",16,14,16,12,12,16,11
"pattern_1260",18,12,10,6,12,18,9
"pattern_1261",8,10,14,14,10,8,15
"pattern_1262",10,18,14,14,14,14,15
"pattern_1263",16,12,12,8,8,18,7
"pattern_1264",9,15,15,15,13,11,16
"pattern_1265",10,16,12,14,14,12,15
"pattern_1266",14,14,14,16,14,20,15
"pattern_1267",8,16,14,16,14,12,15
"pattern_1268",12,16,14,18,18,12,17
"pattern_1269",18,16,12,10,14,20,11
"pattern_1270",11,15,15,15,15,15,16
"pattern_1271",9,7,9,13,7,9,12
"pattern_1272",12,8,10,12,8,14,9
"pattern_1273",15,15,15,15,11,15,16
"pattern_1274",18,12,14,10,12,20,11
"pattern_1275",14,10,12,10,10,18,7
"pattern_1276",8,10,16,16,12,8,17
"pattern_1277",16,14,14,12,12,20,13
"pattern_1278",11,9,15,15,9,11,14
"pattern_1279",14,18,14,16,18,14,15
"pattern_1280",20,14,14,10,12,20,7
"pattern_1281",18,10,12,8,10,18,9
"pattern_1282",12,14,18,16,14,14,19
"pattern_1283",18,12,10,6,12,18,9
"pattern_1284",14,12,14,10,10,12,13
"pattern_1285",13,9,11,9,11,17,8
"pattern_1286",16,14,12,10,10,18,11
"pattern_1287",15,15,15,15,11,17,16
"pattern_1288",18,14,14,10,10,18,7
"pattern_1289",18,14,12,8,6,18,7
"pattern_1290",6,14,16,18,14,10,17
"pattern_1291",16,16,14,14,16,14,13
"pattern_1292",20,14,14,10,14,22,9
"pattern_1293",9,13,17,17,13,7,18
"pattern_1294",10,10,10,12,10,12,15
"pattern_1295",18,18,14,10,12,20,7
"pattern_1296",18,12,12,8,8,20,7
"pattern_1297",11,13,17,17,13,9,14
"pattern_1298",18,14,12,8,12,20,7
"pattern_1299",18,14,12,14,14,14,17
"pattern_1300",12,12,16,18,12,8,15
"pattern_1301",12,12,10,10,8,12,11
"pattern_1302",11,9,13,15,9,9,14
"pattern_1303",18,12,12,8,10,16,9
"pattern_1304",20,12,12,8,14,20,7
"pattern_1305",16,18,14,12,8,16,9
"pattern_1306",18,10,12,8,12,18,7
"pattern_1307",14,12,12,12,12,14,13
"pattern_1308",18,12,12,8,10,20,5
"pattern_1309",11,13,13,13,9,11,12
"pattern_1310",11,11,15,15,11,9,14
"pattern_1311",14,14,14,12,12,14,15
